# SYS: 109
# DIA: 67
# PPM: 71

Time,Pressure
0.0,1.56
0.01,1.56
0.02,1.492
0.03,1.56
0.04,1.492
0.05,1.56
0.06,1.56
0.07,1.492
0.08,1.56
0.09,1.56
0.1,1.56
0.11,1.56
0.12,1.492
0.13,1.56
0.14,1.492
0.15,1.56
0.16,1.56
0.17,1.492
0.18,1.628
0.19,1.56
0.2,1.56
0.21,1.56
0.22,1.56
0.23,1.56
0.24,1.56
0.25,1.628
0.26,1.56
0.27,1.56
0.28,1.56
0.29,1.424
0.3,1.492
0.31,1.424
0.32,1.356
0.33,1.356
0.34,1.221
0.35,1.289
0.36,1.153
0.37,1.153
0.38,1.153
0.39,1.085
0.4,1.085
0.41,1.017
0.42,1.085
0.43,1.085
0.44,1.017
0.45,1.085
0.46,1.017
0.47,1.085
0.48,1.085
0.49,1.017
0.5,1.153
0.51,1.017
0.52,1.153
0.53,1.085
0.54,1.085
0.55,1.153
0.56,1.085
0.57,1.153
0.58,1.153
0.59,1.153
0.6,1.492
0.61,2.509
0.62,4.137
0.63,5.697
0.64,7.528
0.65,9.088
0.66,6.443
0.67,5.154
0.68,10.648
0.69,14.106
0.7,10.444
0.71,7.935
0.72,13.428
0.73,17.633
0.74,14.785
0.75,12.072
0.76,16.616
0.77,21.974
0.78,20.278
0.79,16.751
0.8,21.024
0.81,27.196
0.82,25.907
0.83,22.313
0.84,26.517
0.85,33.299
0.86,32.621
0.87,29.095
0.88,32.621
0.89,40.149
0.9,40.285
0.91,36.555
0.92,40.014
0.93,47.609
0.94,48.288
0.95,44.693
0.96,47.948
0.97,55.883
0.98,57.375
0.99,53.917
1.0,56.222
1.01,64.632
1.02,67.481
1.03,64.361
1.04,66.599
1.05,75.212
1.06,78.399
1.07,75.348
1.08,78.06
1.09,86.945
1.1,90.336
1.11,87.826
1.12,90.2
1.13,98.881
1.14,102.882
1.15,100.373
1.16,102.747
1.17,111.563
1.18,115.429
1.19,112.987
1.2,115.429
1.21,124.313
1.22,128.111
1.23,125.534
1.24,128.45
1.25,137.538
1.26,140.861
1.27,137.809
1.28,141.607
1.29,150.899
1.3,152.865
1.31,149.203
1.32,154.832
1.33,164.937
1.34,165.276
1.35,161.885
1.36,167.989
1.37,177.009
1.38,176.874
1.39,174.703
1.4,181.146
1.41,188.945
1.42,188.064
1.43,187.386
1.44,194.371
1.45,200.61
1.46,199.457
1.47,200.068
1.48,210.309
1.49,203.188
1.5,206.036
1.51,207.257
1.52,206.239
1.53,204.34
1.54,203.052
1.55,201.763
1.56,200.678
1.57,199.593
1.58,198.644
1.59,197.694
1.6,196.812
1.61,196.066
1.62,195.185
1.63,194.439
1.64,193.625
1.65,192.947
1.66,192.269
1.67,191.59
1.68,190.98
1.69,190.302
1.7,189.691
1.71,189.149
1.72,188.606
1.73,188.064
1.74,187.453
1.75,186.911
1.76,186.436
1.77,185.894
1.78,185.419
1.79,184.944
1.8,184.401
1.81,183.995
1.82,183.452
1.83,183.045
1.84,182.57
1.85,182.163
1.86,181.757
1.87,181.282
1.88,180.875
1.89,180.468
1.9,179.993
1.91,179.654
1.92,179.179
1.93,178.84
1.94,178.366
1.95,178.026
1.96,177.687
1.97,177.145
1.98,176.874
1.99,176.534
2.0,176.128
2.01,175.856
2.02,175.449
2.03,175.11
2.04,174.703
2.05,174.432
2.06,174.093
2.07,173.754
2.08,173.483
2.09,173.143
2.1,172.94
2.11,172.804
2.12,172.397
2.13,172.194
2.14,171.855
2.15,171.516
2.16,171.177
2.17,170.838
2.18,170.566
2.19,170.159
2.2,169.888
2.21,169.617
2.22,169.278
2.23,169.006
2.24,168.735
2.25,168.396
2.26,168.193
2.27,167.786
2.28,167.582
2.29,167.311
2.3,167.04
2.31,166.768
2.32,166.429
2.33,166.226
2.34,165.955
2.35,165.683
2.36,165.48
2.37,165.141
2.38,164.937
2.39,164.666
2.4,164.395
2.41,164.191
2.42,163.852
2.43,163.649
2.44,163.31
2.45,163.106
2.46,162.835
2.47,162.564
2.48,162.36
2.49,162.089
2.5,161.885
2.51,161.682
2.52,161.343
2.53,161.139
2.54,160.868
2.55,160.597
2.56,160.461
2.57,160.122
2.58,159.986
2.59,159.715
2.6,159.512
2.61,159.308
2.62,158.969
2.63,158.834
2.64,158.562
2.65,158.359
2.66,158.155
2.67,157.816
2.68,157.748
2.69,157.477
2.7,157.274
2.71,157.07
2.72,156.799
2.73,156.663
2.74,156.392
2.75,156.189
2.76,155.985
2.77,155.714
2.78,155.51
2.79,155.307
2.8,155.103
2.81,154.9
2.82,154.764
2.83,154.697
2.84,154.629
2.85,154.493
2.86,154.357
2.87,154.154
2.88,154.018
2.89,153.747
2.9,153.544
2.91,153.272
2.92,153.001
2.93,152.865
2.94,152.594
2.95,152.323
2.96,152.187
2.97,151.916
2.98,151.78
2.99,151.509
3.0,151.373
3.01,151.102
3.02,150.831
3.03,150.627
3.04,150.424
3.05,150.22
3.06,150.085
3.07,149.813
3.08,149.678
3.09,149.407
3.1,149.339
3.11,149.067
3.12,148.864
3.13,148.728
3.14,148.457
3.15,148.321
3.16,148.118
3.17,147.847
3.18,147.779
3.19,147.508
3.2,147.304
3.21,147.169
3.22,146.897
3.23,146.762
3.24,146.558
3.25,146.423
3.26,146.219
3.27,145.948
3.28,145.812
3.29,145.609
3.3,145.473
3.31,145.27
3.32,144.998
3.33,144.93
3.34,144.659
3.35,144.524
3.36,144.32
3.37,144.117
3.38,143.981
3.39,143.778
3.4,143.574
3.41,143.506
3.42,143.235
3.43,143.099
3.44,142.828
3.45,142.692
3.46,142.557
3.47,142.353
3.48,142.15
3.49,141.946
3.5,141.879
3.51,141.607
3.52,141.404
3.53,141.336
3.54,141.065
3.55,140.929
3.56,140.861
3.57,140.793
3.58,140.793
3.59,140.726
3.6,140.726
3.61,140.59
3.62,140.454
3.63,140.319
3.64,140.047
3.65,139.912
3.66,139.776
3.67,139.505
3.68,139.369
3.69,139.166
3.7,139.03
3.71,138.895
3.72,138.691
3.73,138.555
3.74,138.352
3.75,138.149
3.76,137.877
3.77,137.606
3.78,137.538
3.79,137.199
3.8,137.131
3.81,136.86
3.82,136.724
3.83,136.589
3.84,136.385
3.85,136.317
3.86,136.114
3.87,135.91
3.88,135.775
3.89,135.571
3.9,135.436
3.91,135.232
3.92,135.029
3.93,134.893
3.94,134.69
3.95,134.554
3.96,134.351
3.97,134.147
3.98,134.079
3.99,133.876
4.0,133.74
4.01,133.537
4.02,133.401
4.03,133.266
4.04,133.062
4.05,132.926
4.06,132.791
4.07,132.587
4.08,132.519
4.09,132.248
4.1,132.18
4.11,131.977
4.12,131.841
4.13,131.706
4.14,131.502
4.15,131.434
4.16,131.231
4.17,131.027
4.18,130.892
4.19,130.688
4.2,130.621
4.21,130.417
4.22,130.281
4.23,130.146
4.24,129.942
4.25,129.875
4.26,129.875
4.27,129.875
4.28,129.942
4.29,129.807
4.3,129.739
4.31,129.603
4.32,129.4
4.33,129.264
4.34,129.061
4.35,128.925
4.36,128.789
4.37,128.586
4.38,128.45
4.39,128.247
4.4,128.111
4.41,127.908
4.42,127.772
4.43,127.636
4.44,127.365
4.45,127.162
4.46,126.958
4.47,126.823
4.48,126.755
4.49,126.551
4.5,126.416
4.51,126.28
4.52,126.144
4.53,126.009
4.54,125.805
4.55,125.67
4.56,125.466
4.57,125.331
4.58,125.263
4.59,124.992
4.6,124.924
4.61,124.72
4.62,124.585
4.63,124.449
4.64,124.246
4.65,124.11
4.66,123.974
4.67,123.771
4.68,123.703
4.69,123.499
4.7,123.432
4.71,123.228
4.72,123.093
4.73,122.957
4.74,122.821
4.75,122.753
4.76,122.482
4.77,122.414
4.78,122.279
4.79,122.075
4.8,122.007
4.81,121.804
4.82,121.668
4.83,121.533
4.84,121.397
4.85,121.329
4.86,121.058
4.87,120.99
4.88,120.855
4.89,120.719
4.9,120.719
4.91,120.719
4.92,120.787
4.93,120.787
4.94,120.719
4.95,120.719
4.96,120.515
4.97,120.515
4.98,120.38
4.99,120.312
5.0,120.312
5.01,120.109
5.02,119.973
5.03,119.837
5.04,119.702
5.05,119.634
5.06,119.498
5.07,119.43
5.08,119.295
5.09,119.023
5.1,118.956
5.11,118.684
5.12,118.549
5.13,118.413
5.14,118.21
5.15,118.074
5.16,117.87
5.17,117.803
5.18,117.599
5.19,117.464
5.2,117.396
5.21,117.124
5.22,117.057
5.23,116.921
5.24,116.718
5.25,116.582
5.26,116.446
5.27,116.311
5.28,116.107
5.29,115.904
5.3,115.836
5.31,115.632
5.32,115.497
5.33,115.361
5.34,115.158
5.35,115.09
5.36,114.819
5.37,114.751
5.38,114.615
5.39,114.479
5.4,114.344
5.41,114.14
5.42,114.073
5.43,113.937
5.44,113.733
5.45,113.666
5.46,113.53
5.47,113.394
5.48,113.259
5.49,113.123
5.5,113.055
5.51,112.852
5.52,112.852
5.53,112.581
5.54,112.445
5.55,112.377
5.56,112.241
5.57,112.106
5.58,111.97
5.59,111.902
5.6,111.767
5.61,111.631
5.62,111.699
5.63,111.767
5.64,111.835
5.65,111.902
5.66,111.835
5.67,111.835
5.68,111.699
5.69,111.631
5.7,111.563
5.71,111.428
5.72,111.36
5.73,111.224
5.74,111.089
5.75,111.089
5.76,110.885
5.77,110.817
5.78,110.614
5.79,110.478
5.8,110.41
5.81,110.207
5.82,110.071
5.83,109.868
5.84,109.732
5.85,109.596
5.86,109.393
5.87,109.325
5.88,109.19
5.89,109.054
5.9,108.986
5.91,108.783
5.92,108.783
5.93,108.511
5.94,108.376
5.95,108.308
5.96,108.104
5.97,108.037
5.98,107.901
5.99,107.765
6.0,107.63
6.01,107.426
6.02,107.358
6.03,107.155
6.04,107.019
6.05,106.884
6.06,106.748
6.07,106.612
6.08,106.477
6.09,106.341
6.1,106.205
6.11,106.002
6.12,105.934
6.13,105.731
6.14,105.595
6.15,105.595
6.16,105.392
6.17,105.324
6.18,105.188
6.19,105.053
6.2,104.917
6.21,104.781
6.22,104.713
6.23,104.578
6.24,104.442
6.25,104.307
6.26,104.103
6.27,104.103
6.28,103.9
6.29,103.832
6.3,103.764
6.31,103.561
6.32,103.425
6.33,103.357
6.34,103.221
6.35,103.221
6.36,103.154
6.37,103.289
6.38,103.425
6.39,103.493
6.4,103.561
6.41,103.357
6.42,103.425
6.43,103.221
6.44,103.154
6.45,103.154
6.46,102.95
6.47,102.95
6.48,102.815
6.49,102.679
6.5,102.611
6.51,102.475
6.52,102.34
6.53,102.204
6.54,102.068
6.55,102.001
6.56,101.797
6.57,101.729
6.58,101.526
6.59,101.39
6.6,101.322
6.61,101.187
6.62,101.119
6.63,100.916
6.64,100.848
6.65,100.78
6.66,100.576
6.67,100.576
6.68,100.373
6.69,100.237
6.7,100.17
6.71,100.034
6.72,99.966
6.73,99.763
6.74,99.695
6.75,99.559
6.76,99.424
6.77,99.356
6.78,99.152
6.79,99.017
6.8,98.949
6.81,98.745
6.82,98.678
6.83,98.542
6.84,98.406
6.85,98.338
6.86,98.135
6.87,98.135
6.88,97.932
6.89,97.864
6.9,97.796
6.91,97.592
6.92,97.457
6.93,97.389
6.94,97.253
6.95,97.185
6.96,96.982
6.97,96.914
6.98,96.779
6.99,96.711
7.0,96.575
7.01,96.507
7.02,96.439
7.03,96.236
7.04,96.168
7.05,96.033
7.06,95.897
7.07,95.829
7.08,95.693
7.09,95.558
7.1,95.49
7.11,95.354
7.12,95.422
7.13,95.422
7.14,95.626
7.15,95.761
7.16,95.693
7.17,95.693
7.18,95.558
7.19,95.558
7.2,95.49
7.21,95.354
7.22,95.287
7.23,95.219
7.24,95.083
7.25,95.015
7.26,94.88
