Time,Pressure
0.0,4.069175991861648
0.025,4.27263479145473
0.05,4.136995591726008
0.07500000000000001,4.001356391997287
0.1,4.136995591726008
0.125,4.136995591726008
0.15000000000000002,4.069175991861648
0.17500000000000002,4.27263479145473
0.2,4.136995591726008
0.225,4.069175991861648
0.25,4.340454391319091
0.275,4.069175991861648
0.30000000000000004,4.001356391997287
0.325,3.5944387928111223
0.35000000000000003,3.323160393353679
0.375,2.9840623940318753
0.4,2.9162427941675144
0.42500000000000004,2.5093251949813498
0.45,2.644964394710071
0.47500000000000003,2.712783994574432
0.5,2.5093251949813498
0.525,2.780603594438793
0.55,2.9162427941675144
0.5750000000000001,2.712783994574432
0.6000000000000001,2.9162427941675144
0.625,2.9162427941675144
0.65,3.5266191929467614
0.675,9.494743981010512
0.7000000000000001,13.428280773143438
0.7250000000000001,10.783316378433367
0.75,12.343167175313665
0.775,21.29535435740929
0.8,21.29535435740929
0.8250000000000001,17.158358765683282
0.8500000000000001,23.465581553068837
0.875,29.976263140047475
0.9,26.992200746015598
0.925,26.51746354696507
0.9500000000000001,36.41912512716175
0.9750000000000001,40.4883011190234
1.0,36.48694472702611
1.0250000000000001,41.709053916581894
1.05,52.35673109528654
1.075,52.22109189555782
1.1,52.01763309596473
1.125,62.39403187521194
1.1500000000000001,69.58290946083419
1.175,67.88741946422516
1.2000000000000002,73.04170905391658
1.225,85.18141742963716
1.25,88.16547982366905
1.2750000000000001,88.97931502204138
1.3,100.30518819938962
1.3250000000000002,108.71481858257036
1.35,107.83316378433368
1.375,114.0047473719905
1.4000000000000001,127.02611054594777
1.425,128.0434045439132
1.4500000000000002,132.38385893523227
1.475,146.5581553068837
1.5,149.94913530010172
1.5250000000000001,151.78026449643946
1.55,164.46252967107495
1.5750000000000002,171.17667005764665
1.6,170.7697524584605
1.625,182.23126483553747
1.6500000000000001,191.31909121736183
1.675,189.28450322143098
1.7000000000000002,198.6436080027128
1.725,207.59579518480842
1.75,203.18752119362495
1.7750000000000001,203.73007799253983
1.8,200.94947439810105
1.8250000000000002,198.304510003391
1.85,196.47338080705325
1.875,194.50661241098678
1.9000000000000001,193.21804001356392
1.925,191.5225500169549
1.9500000000000002,190.23397761953206
1.975,189.0810444218379
2.0,187.99593082400813
2.025,187.04645642590708
2.0500000000000003,185.8257036283486
2.075,184.87622923024753
2.1,183.7232960325534
2.125,182.8416412343167
2.15,181.62088843675824
2.1750000000000003,180.94269243811462
2.2,179.72193964055612
2.225,179.0437436419125
2.25,177.89081044421837
2.275,177.3482536453035
2.3000000000000003,176.3309596473381
2.325,175.7884028484232
2.35,174.70328925059343
2.375,174.29637165140727
2.4000000000000004,173.2112580535775
2.4250000000000003,172.6687012546626
2.45,171.65140725669718
2.475,171.1088504577823
2.5,170.29501525940998
2.5250000000000004,169.8880976602238
2.5500000000000003,169.48118006103763
2.575,168.80298406239405
2.6,168.12478806375043
2.625,167.31095286537808
2.6500000000000004,166.6327568667345
2.6750000000000003,165.81892166836215
2.7,165.27636486944726
2.725,164.39471007121057
2.75,164.12343167175314
2.7750000000000004,163.24177687351644
2.8000000000000003,162.83485927433028
2.825,162.08884367582232
2.85,161.68192607663616
2.875,160.80027127839946
2.9000000000000004,160.59681247880638
2.9250000000000003,159.78297728043404
2.95,159.37605968124788
2.975,158.56222448287556
3.0,158.22312648355376
3.0250000000000004,157.4771108850458
