Pressure [mmHg],Time [s]
0.0,-0.2702702702702703
0.025,-0.2702702702702703
0.05,-0.2702702702702703
0.07500000000000001,-0.2702702702702703
0.1,-0.2702702702702703
0.125,-0.2702702702702703
0.15000000000000002,-0.2702702702702703
0.17500000000000002,-0.2702702702702703
0.2,-0.2702702702702703
0.225,-0.2702702702702703
0.25,-0.20270270270270271
0.275,-0.2702702702702703
0.30000000000000004,-0.2702702702702703
0.325,-0.2702702702702703
0.35000000000000003,-0.13513513513513514
0.375,0.20270270270270271
0.4,0.6756756756756757
0.42500000000000004,1.2837837837837838
0.45,1.7567567567567568
0.47500000000000003,1.8918918918918919
0.5,1.6216216216216217
0.525,1.4189189189189189
0.55,1.2837837837837838
0.5750000000000001,1.2162162162162162
0.6000000000000001,1.0810810810810811
0.625,1.0810810810810811
0.65,1.0135135135135136
0.675,0.9459459459459459
0.7000000000000001,1.2162162162162162
0.7250000000000001,1.9594594594594594
0.75,2.8378378378378377
0.775,3.3783783783783785
0.8,3.175675675675676
0.8250000000000001,2.77027027027027
0.8500000000000001,2.5
0.875,2.22972972972973
0.9,1.8918918918918919
0.925,1.554054054054054
0.9500000000000001,1.3513513513513513
0.9750000000000001,1.4864864864864864
1.0,2.027027027027027
1.0250000000000001,2.77027027027027
1.05,3.5135135135135136
1.075,3.7837837837837838
1.1,3.5135135135135136
1.125,3.310810810810811
1.1500000000000001,3.175675675675676
1.175,3.108108108108108
1.2000000000000002,3.0405405405405403
1.225,2.972972972972973
1.25,2.9054054054054053
1.2750000000000001,3.310810810810811
1.3,4.324324324324325
1.3250000000000002,5.608108108108108
1.35,6.351351351351352
1.375,6.148648648648648
1.4000000000000001,5.8108108108108105
1.425,5.608108108108108
1.4500000000000002,5.472972972972973
1.475,5.337837837837838
1.5,5.202702702702703
1.5250000000000001,5.135135135135135
1.55,5.202702702702703
1.5750000000000002,6.081081081081081
1.6,7.702702702702703
1.625,9.662162162162161
1.6500000000000001,11.08108108108108
1.675,10.81081081081081
1.7000000000000002,10.337837837837839
1.725,10.0
1.75,9.797297297297296
1.7750000000000001,9.594594594594595
1.8,9.527027027027026
1.8250000000000002,9.324324324324325
1.85,9.256756756756756
1.875,10.675675675675675
1.9000000000000001,13.31081081081081
1.925,16.89189189189189
1.9500000000000002,19.7972972972973
1.975,19.72972972972973
2.0,18.513513513513512
2.025,18.10810810810811
2.0500000000000003,17.635135135135137
2.075,17.364864864864863
2.1,17.16216216216216
2.125,16.95945945945946
2.15,18.243243243243242
2.1750000000000003,21.95945945945946
2.2,26.95945945945946
2.225,30.81081081081081
2.25,31.216216216216218
2.275,29.7972972972973
2.3000000000000003,28.91891891891892
2.325,28.31081081081081
2.35,27.83783783783784
2.375,27.43243243243243
2.4000000000000004,27.094594594594593
2.4250000000000003,26.756756756756758
2.45,26.554054054054053
2.475,28.31081081081081
2.5,33.24324324324324
2.5250000000000004,40.810810810810814
2.5500000000000003,47.83783783783784
2.575,51.95945945945946
2.6,50.54054054054054
2.625,49.12162162162162
2.6500000000000004,48.17567567567568
2.6750000000000003,47.2972972972973
2.7,46.689189189189186
2.725,46.013513513513516
2.75,45.608108108108105
2.7750000000000004,45.2027027027027
2.8000000000000003,44.7972972972973
2.825,47.36486486486486
2.85,53.986486486486484
2.875,63.71621621621622
2.9000000000000004,73.58108108108108
2.9250000000000003,79.25675675675676
2.95,78.04054054054055
2.975,76.01351351351352
3.0,74.5945945945946
3.0250000000000004,73.44594594594595
3.0500000000000003,72.56756756756756
3.075,71.95945945945945
3.1,71.48648648648648
3.125,70.94594594594595
3.1500000000000004,70.47297297297297
3.1750000000000003,69.86486486486487
3.2,69.39189189189189
3.225,68.91891891891892
3.25,69.72972972972973
3.2750000000000004,76.62162162162163
3.3000000000000003,87.83783783783784
3.325,99.1891891891892
3.35,106.48648648648648
3.375,105.94594594594595
3.4000000000000004,103.78378378378379
3.4250000000000003,102.22972972972973
3.45,100.94594594594595
3.475,99.86486486486487
3.5,98.98648648648648
3.5250000000000004,98.17567567567568
3.5500000000000003,97.43243243243244
3.575,96.82432432432432
3.6,96.82432432432432
3.625,96.48648648648648
3.6500000000000004,96.14864864864865
3.6750000000000003,95.74324324324324
3.7,95.20270270270271
3.725,94.72972972972973
3.75,96.01351351351352
3.7750000000000004,103.78378378378379
3.8000000000000003,115.13513513513513
3.825,126.82432432432432
3.85,134.3918918918919
3.875,134.1891891891892
3.9000000000000004,132.16216216216216
3.9250000000000003,130.54054054054055
3.95,129.25675675675674
3.975,128.17567567567568
4.0,127.02702702702703
4.025,126.21621621621621
4.05,125.33783783783784
4.075,124.66216216216216
4.1000000000000005,124.05405405405405
4.125,123.78378378378379
4.15,123.44594594594595
4.175,122.83783783783784
4.2,122.29729729729729
4.2250000000000005,121.6891891891892
4.25,120.87837837837837
4.275,120.54054054054055
4.3,124.25675675675676
4.325,129.72972972972974
4.3500000000000005,137.16216216216216
4.375,144.05405405405406
4.4,148.44594594594594
4.425,148.3108108108108
4.45,146.75675675675674
4.4750000000000005,145.6081081081081
4.5,144.59459459459458
4.525,143.64864864864865
4.55,142.77027027027026
4.575,142.09459459459458
4.6000000000000005,141.28378378378378
