Pressure [mmHg],Time [s]
0.0,0.5425567989148864
0.025,0.2712783994574432
0.05,0.2712783994574432
0.07500000000000001,0.4747371990505256
0.1,0.4747371990505256
0.125,0.2712783994574432
0.15000000000000002,0.4069175991861648
0.17500000000000002,0.4747371990505256
0.2,0.4069175991861648
0.225,0.2712783994574432
0.25,0.5425567989148864
0.275,0.6103763987792472
0.30000000000000004,1.0851135978297728
0.325,2.305866395388267
0.35000000000000003,1.5598507968802984
0.375,1.356391997287216
0.4,1.017293997965412
0.42500000000000004,0.9494743981010512
0.45,1.2207527975584944
0.47500000000000003,1.017293997965412
0.5,0.9494743981010512
0.525,1.0851135978297728
0.55,1.1529331976941335
0.5750000000000001,1.017293997965412
0.6000000000000001,0.8138351983723296
0.625,1.0851135978297728
0.65,1.017293997965412
0.675,0.8138351983723296
0.7000000000000001,0.8816547982366904
0.7250000000000001,1.0851135978297728
0.75,0.9494743981010512
0.775,0.7460155985079688
0.8,0.8816547982366904
0.8250000000000001,1.0851135978297728
0.8500000000000001,0.8138351983723296
0.875,0.7460155985079688
0.9,0.9494743981010512
0.925,0.9494743981010512
0.9500000000000001,0.7460155985079688
0.9750000000000001,0.7460155985079688
1.0,0.8816547982366904
1.0250000000000001,0.9494743981010512
1.05,0.678195998643608
1.075,0.7460155985079688
1.1,0.9494743981010512
1.125,0.8816547982366904
1.1500000000000001,0.7460155985079688
1.175,0.8138351983723296
1.2000000000000002,0.9494743981010512
1.225,0.8138351983723296
1.25,0.6103763987792472
1.2750000000000001,1.017293997965412
1.3,0.9494743981010512
1.3250000000000002,0.7460155985079688
1.35,0.7460155985079688
1.375,0.8816547982366904
1.4000000000000001,0.9494743981010512
1.425,0.5425567989148864
1.4500000000000002,0.6103763987792472
1.475,0.8816547982366904
1.5,0.7460155985079688
1.5250000000000001,0.6103763987792472
1.55,0.8138351983723296
1.5750000000000002,0.9494743981010512
1.6,0.7460155985079688
1.625,0.6103763987792472
1.6500000000000001,0.8816547982366904
1.675,0.8816547982366904
1.7000000000000002,0.6103763987792472
1.725,0.6103763987792472
1.75,0.8138351983723296
1.7750000000000001,0.7460155985079688
1.8,0.5425567989148864
1.8250000000000002,0.678195998643608
1.85,0.8138351983723296
1.875,0.7460155985079688
1.9000000000000001,0.6103763987792472
1.925,0.8138351983723296
1.9500000000000002,0.8816547982366904
1.975,0.678195998643608
2.0,0.6103763987792472
2.025,0.8138351983723296
2.0500000000000003,0.7460155985079688
2.075,0.5425567989148864
2.1,0.5425567989148864
2.125,0.678195998643608
2.15,0.5425567989148864
2.1750000000000003,0.4069175991861648
2.2,0.4069175991861648
2.225,0.5425567989148864
2.25,0.4069175991861648
2.275,0.4069175991861648
2.3000000000000003,0.6103763987792472
2.325,0.5425567989148864
2.35,0.4069175991861648
2.375,0.339097999321804
2.4000000000000004,0.4069175991861648
2.4250000000000003,0.4747371990505256
2.45,0.2712783994574432
2.475,0.339097999321804
2.5,0.4747371990505256
2.5250000000000004,0.339097999321804
2.5500000000000003,0.2712783994574432
2.575,0.339097999321804
2.6,0.5425567989148864
2.625,0.339097999321804
2.6500000000000004,0.2712783994574432
2.6750000000000003,0.4069175991861648
2.7,0.339097999321804
2.725,0.2034587995930824
2.75,0.2034587995930824
2.7750000000000004,0.2712783994574432
2.8000000000000003,0.4069175991861648
2.825,1.8989487962021023
2.85,1.6276703967446593
2.875,1.4242115971515767
2.9000000000000004,0.4747371990505256
2.9250000000000003,0.2034587995930824
2.95,0.0678195998643608
2.975,0.2712783994574432
3.0,0.2712783994574432
3.0250000000000004,0.1356391997287216
3.0500000000000003,0.2034587995930824
3.075,0.4069175991861648
3.1,0.8138351983723296
3.125,1.4242115971515767
3.1500000000000004,2.2380467955239065
3.1750000000000003,2.8484231943031535
3.2,2.780603594438793
3.225,2.644964394710071
3.25,2.712783994574432
3.2750000000000004,3.051881993896236
3.3000000000000003,3.458799593082401
3.325,4.069175991861648
3.35,4.815191590369617
3.375,5.289928789420142
3.4000000000000004,5.968124788063751
3.4250000000000003,6.917599186164802
3.45,7.392336385215327
3.475,8.341810783316378
3.5,8.680908782638182
3.5250000000000004,8.952187182095626
3.5500000000000003,7.867073584265853
3.575,7.188877585622245
3.6,6.985418786029163
3.625,7.053238385893523
3.6500000000000004,6.985418786029163
3.6750000000000003,6.849779586300441
3.7,7.3245167853509665
3.725,7.121057985757884
3.75,6.171583587656833
3.7750000000000004,5.222109189555781
3.8000000000000003,3.8657171922685656
3.825,1.5598507968802984
3.85,1.8989487962021023
3.875,2.441505595116989
3.9000000000000004,2.305866395388267
3.9250000000000003,1.8311291963377416
3.95,1.69548999660902
3.975,1.8989487962021023
4.0,2.2380467955239065
4.025,2.644964394710071
4.05,3.1197015937605967
4.075,3.8657171922685656
4.1000000000000005,4.543913190912174
4.125,5.0864699898270604
4.15,6.035944387928112
4.175,7.256697185486606
4.2,8.341810783316378
4.2250000000000005,8.4774499830451
4.25,9.155645981688709
4.275,9.35910478128179
4.3,9.494743981010512
4.325,8.952187182095626
4.3500000000000005,9.291285181417429
4.375,9.969481180061038
4.4,10.037300779925399
4.425,9.223465581553068
4.45,8.4774499830451
4.4750000000000005,7.527975584944048
4.5,7.256697185486606
4.525,7.867073584265853
4.55,8.206171583587658
4.575,8.54526958290946
4.6000000000000005,8.54526958290946
4.625,8.884367582231265
4.65,9.020006781959987
4.675,9.35910478128179
4.7,9.833841980332316
4.7250000000000005,10.444218379111563
4.75,11.190233977619531
4.775,11.732790776534419
4.800000000000001,12.139708375720582
4.825,12.275347575449304
4.8500000000000005,12.817904374364192
4.875,13.699559172600882
4.9,15.191590369616819
4.925000000000001,17.158358765683282
4.95,19.39640556120719
4.9750000000000005,20.888436758223126
5.0,20.752797558494404
5.025,20.006781959986437
5.050000000000001,20.14242115971516
5.075,20.345879959308242
5.1000000000000005,20.074601559850798
5.125,19.53204476093591
5.15,19.328585961342828
5.175000000000001,19.328585961342828
5.2,20.074601559850798
5.2250000000000005,20.21024075957952
