# PPM: 72

Time,Pulse
11.16,15007
11.2,12734
11.24,12636
11.28,11383
11.32,9684
11.36,11151
11.4,12129
11.44,11462
11.48,10942
11.52,10380
11.56,12140
11.6,11126
11.64,10687
11.68,20394
11.72,23966
11.76,23968
11.8,23943
11.84,23972
11.88,23751
11.92,13179
11.96,14221
12.0,12976
12.04,12339
12.08,11704
12.12,10755
12.16,9574
12.2,8974
12.24,8243
12.28,7203
12.32,9986
12.36,8221
12.4,6809
12.44,5472
12.48,5738
12.52,5422
12.56,11614
12.6,23938
12.64,23931
12.68,23974
12.72,23922
12.76,11492
12.8,1
12.84,5937
12.88,10097
12.92,7393
12.96,4700
13.0,3816
13.04,5689
13.08,9475
13.12,12141
13.16,12315
13.2,11036
13.24,9942
13.28,10385
13.32,11427
13.36,11194
13.4,12090
13.44,20370
13.48,23945
13.52,23959
13.56,23965
13.6,23952
13.64,17481
13.68,10822
13.72,13647
13.76,12232
13.8,10439
13.84,9487
13.88,6602
13.92,5212
13.96,5463
14.0,8639
14.04,10850
14.08,13445
14.12,10078
14.16,9307
14.2,9630
14.24,11483
14.28,23940
14.32,23948
14.36,23936
14.4,23941
14.44,23958
14.48,23931
14.52,15532
14.56,9878
14.6,7294
14.64,9315
14.68,9306
14.72,6293
14.76,6038
14.8,5036
14.84,4837
14.88,8028
14.92,10956
14.96,10617
15.0,9729
15.04,9194
15.08,10000
15.12,17273
15.16,23944
15.2,23970
15.24,23970
15.28,23948
15.32,10882
15.36,4
15.4,1458
15.44,6676
15.48,8168
15.52,7239
15.56,7134
15.6,5444
15.64,7482
15.68,10626
15.72,11539
15.76,11663
15.8,11595
15.84,12068
15.88,11884
15.92,12328
15.96,14780
16.0,23969
16.04,23949
16.08,23224
16.12,13822
16.16,6687
16.2,7734
16.24,16281
16.28,13724
16.32,10593
16.36,9551
16.4,8270
16.44,9704
16.48,10968
16.52,11901
16.56,13191
16.6,11974
16.64,11498
16.68,11443
16.72,11406
16.76,20775
16.8,23935
16.84,23932
16.88,23960
16.92,15408
16.96,2697
17.0,10353
17.04,13290
17.08,11744
17.12,9827
17.16,9775
17.2,8896
17.24,9166
17.28,10010
17.32,11017
17.36,12013
17.4,12276
17.44,11095
17.48,10791
17.52,12082
17.56,22143
17.6,23963
17.64,23953
17.68,16340
17.72,9639
17.76,2989
17.8,9702
17.84,11993
17.88,10016
17.92,9820
17.96,8187
18.0,8223
18.04,9361
18.08,10208
18.12,10910
18.16,11647
18.2,12023
18.24,11858
18.28,11985
18.32,12423
18.36,12321
18.4,16142
18.44,17141
18.48,15018
18.52,12837
18.56,12339
18.6,12332
18.64,14818
18.68,13710
18.72,12290
18.76,12406
18.8,12621
18.84,12795
18.88,12378
18.92,12455
18.96,12687
19.0,12925
19.04,13316
19.08,13616
19.12,13082
19.16,16049
19.2,20875
19.24,18368
19.28,14479
19.32,11802
19.36,8997
19.4,12302
19.44,14044
19.48,12128
19.52,11654
19.56,11974
19.6,12232
19.64,11669
19.68,11736
19.72,12228
19.76,12625
19.8,12734
19.84,12556
19.88,13033
19.92,13448
19.96,19892
20.0,20590
20.04,-1
