Tiempo (segundos),Presión (mmHg)
0.0,-0.20270270270270271
0.025,-0.2702702702702703
0.05,-0.20270270270270271
0.07500000000000001,-0.2702702702702703
0.1,-0.20270270270270271
0.125,-0.2702702702702703
0.15000000000000002,-0.2702702702702703
0.17500000000000002,-0.20270270270270271
0.2,-0.20270270270270271
0.225,-0.20270270270270271
0.25,-0.20270270270270271
0.275,-0.20270270270270271
0.30000000000000004,-0.20270270270270271
0.325,-0.20270270270270271
0.35000000000000003,-0.20270270270270271
0.375,-0.20270270270270271
0.4,-0.20270270270270271
0.42500000000000004,-0.2702702702702703
0.45,-0.20270270270270271
0.47500000000000003,-0.2702702702702703
0.5,-0.33783783783783783
0.525,-0.33783783783783783
0.55,-0.33783783783783783
0.5750000000000001,-0.33783783783783783
0.6000000000000001,-0.40540540540540543
0.625,-0.40540540540540543
0.65,-0.40540540540540543
0.675,-0.40540540540540543
0.7000000000000001,-0.47297297297297297
0.7250000000000001,-0.40540540540540543
0.75,-0.40540540540540543
0.775,-0.40540540540540543
0.8,-0.33783783783783783
0.8250000000000001,-0.33783783783783783
0.8500000000000001,-0.40540540540540543
0.875,-0.33783783783783783
0.9,-0.40540540540540543
0.925,-0.40540540540540543
0.9500000000000001,-0.40540540540540543
0.9750000000000001,-0.40540540540540543
1.0,-0.40540540540540543
1.0250000000000001,-0.40540540540540543
1.05,-0.40540540540540543
1.075,-0.40540540540540543
1.1,-0.40540540540540543
1.125,-0.47297297297297297
1.1500000000000001,-0.40540540540540543
1.175,-0.40540540540540543
1.2000000000000002,-0.40540540540540543
1.225,-0.40540540540540543
1.25,-0.40540540540540543
1.2750000000000001,-0.40540540540540543
1.3,-0.40540540540540543
1.3250000000000002,-0.40540540540540543
1.35,-0.40540540540540543
1.375,-0.40540540540540543
1.4000000000000001,-0.2702702702702703
1.425,0.47297297297297297
1.4500000000000002,0.9459459459459459
1.475,0.9459459459459459
1.5,1.1486486486486487
1.5250000000000001,1.3513513513513513
1.55,1.6891891891891893
1.5750000000000002,1.8243243243243243
1.6,2.027027027027027
1.625,2.0945945945945947
1.6500000000000001,1.9594594594594594
1.675,1.6216216216216217
1.7000000000000002,1.554054054054054
1.725,1.4189189189189189
1.75,1.2837837837837838
1.7750000000000001,1.3513513513513513
1.8,1.2837837837837838
1.8250000000000002,1.2162162162162162
1.85,1.2162162162162162
1.875,1.2162162162162162
1.9000000000000001,1.2162162162162162
1.925,1.2162162162162162
1.9500000000000002,1.4864864864864864
1.975,2.027027027027027
2.0,2.8378378378378377
2.025,3.581081081081081
2.0500000000000003,4.324324324324325
2.075,5.0675675675675675
2.1,5.675675675675675
2.125,5.608108108108108
2.15,5.0
2.1750000000000003,4.527027027027027
2.2,4.256756756756757
2.225,4.1891891891891895
2.25,4.1891891891891895
2.275,4.121621621621622
2.3000000000000003,4.054054054054054
2.325,3.9864864864864864
2.35,3.9864864864864864
2.375,4.72972972972973
2.4000000000000004,5.878378378378378
2.4250000000000003,7.5675675675675675
2.45,9.45945945945946
2.475,11.14864864864865
2.5,12.5
2.5250000000000004,13.108108108108109
2.5500000000000003,12.432432432432432
2.575,11.41891891891892
2.6,10.743243243243244
2.625,10.135135135135135
2.6500000000000004,9.932432432432432
2.6750000000000003,9.864864864864865
2.7,9.662162162162161
2.725,9.594594594594595
2.75,9.527027027027026
2.7750000000000004,9.324324324324325
2.8000000000000003,9.18918918918919
2.825,9.18918918918919
2.85,9.662162162162161
2.875,11.68918918918919
2.9000000000000004,14.662162162162161
2.9250000000000003,17.56756756756757
2.95,20.27027027027027
2.975,22.56756756756757
3.0,23.58108108108108
3.0250000000000004,22.972972972972972
3.0500000000000003,21.486486486486488
3.075,20.2027027027027
3.1,19.527027027027028
3.125,19.324324324324323
3.1500000000000004,18.91891891891892
3.1750000000000003,18.716216216216218
3.2,18.513513513513512
3.225,18.175675675675677
3.25,17.83783783783784
3.2750000000000004,17.7027027027027
3.3000000000000003,17.635135135135137
3.325,18.04054054054054
3.35,20.405405405405407
3.375,24.39189189189189
3.4000000000000004,28.783783783783782
3.4250000000000003,33.04054054054054
