Time [s],Pressure [mmHg]
3.1500000000000004,132.24821973550357
3.1750000000000003,131.5022041369956
3.2,130.9596473380807
3.225,130.41709053916583
3.25,130.01017293997967
3.2750000000000004,129.53543574092913
3.3000000000000003,129.0606985418786
3.325,128.5181417429637
3.35,127.90776534418447
3.375,127.36520854526958
3.4000000000000004,126.75483214649033
3.4250000000000003,126.2800949474398
3.45,125.94099694811801
3.475,125.46625974906748
3.5,124.99152255001695
3.5250000000000004,124.44896575110207
3.5500000000000003,123.90640895218718
3.575,123.36385215327229
3.6,123.16039335367921
3.625,123.22821295354358
3.6500000000000004,122.75347575449305
3.6750000000000003,122.21091895557817
3.7,121.73618175652764
3.725,120.99016615801966
3.75,120.37978975924042
3.7750000000000004,119.83723296032554
3.8000000000000003,119.43031536113936
3.825,119.0233977619532
3.85,118.54866056290268
3.875,118.07392336385216
3.9000000000000004,117.53136656493727
3.9250000000000003,117.1244489657511
3.95,116.58189216683621
3.975,116.17497456765005
4.0,115.5645981688708
4.025,115.36113936927772
4.05,114.95422177009155
4.075,114.47948457104103
4.1000000000000005,114.14038657171923
4.125,113.59782977280435
4.15,113.25873177348254
4.175,113.46219057307562
4.2,112.9874533740251
4.2250000000000005,112.64835537470329
4.25,112.51271617497457
4.275,112.17361817565276
4.3,111.69888097660224
4.325,111.15632417768735
4.3500000000000005,110.74940657850118
4.375,110.27466937945066
4.4,109.8677517802645
4.425,109.46083418107833
4.45,109.05391658189217
4.4750000000000005,108.57917938284164
4.5,108.17226178365547
4.525,107.69752458460495
4.55,107.22278738555443
4.575,106.81586978636825
4.6000000000000005,106.4089521871821
4.625,106.00203458799594
4.65,105.59511698880976
4.675,105.25601898948796
4.7,104.71346219057308
4.7250000000000005,104.30654459138691
4.75,103.83180739233639
4.775,103.89962699220075
4.800000000000001,104.03526619192947
4.825,103.89962699220075
4.8500000000000005,103.69616819260766
4.875,103.35707019328586
4.9,102.95015259409969
4.925000000000001,102.47541539504917
4.95,102.00067819599865
4.9750000000000005,101.66158019667684
5.0,101.25466259749068
5.025,100.8477449983045
5.050000000000001,100.57646659884706
5.075,100.23736859952527
5.1000000000000005,99.76263140047473
5.125,99.28789420142421
5.15,98.88097660223805
5.175000000000001,98.47405900305188
5.2,97.99932180400135
5.2250000000000005,97.66022380467955
5.25,97.25330620549339
5.275,97.04984740590031
5.300000000000001,96.7107494065785
5.325,96.30383180739234
5.3500000000000005,95.89691420820617
5.375,95.62563580874873
5.4,95.8290946083418
5.425000000000001,95.76127500847745
5.45,95.42217700915565
5.4750000000000005,95.21871820956257
5.5,94.94743981010512
5.525,94.40488301119024
5.550000000000001,93.93014581213971
5.575,93.38758901322483
5.6000000000000005,92.84503221430994
5.625,92.37029501525942
5.65,91.82773821634453
5.675000000000001,91.42082061715836
5.7,90.94608341810783
5.7250000000000005,90.74262461851475
5.75,90.20006781959987
5.775,89.72533062054934
5.800000000000001,89.31841302136317
5.825,88.77585622244828
5.8500000000000005,88.43675822312649
5.875,87.96202102407595
5.9,87.62292302475416
5.925000000000001,87.28382502543235
5.95,87.0125466259749
5.9750000000000005,86.74126822651746
6.0,86.6734486266531
6.025,86.40217022719565
6.050000000000001,86.06307222787386
6.075,85.65615462868769
6.1000000000000005,85.3170566293659
6.125,85.04577822990845
6.15,84.70668023058664
6.175000000000001,84.29976263140047
6.2,83.89284503221431
6.2250000000000005,83.48592743302815
6.25,83.14682943370634
6.275,82.73991183452017
6.300000000000001,82.46863343506273
6.325,82.12953543574093
6.3500000000000005,81.72261783655476
6.375,81.38351983723297
6.4,81.11224143777552
6.425000000000001,80.56968463886064
6.45,80.23058663953883
6.4750000000000005,79.95930824008138
6.5,79.55239064089523
6.525,79.4167514411665
6.550000000000001,79.14547304170905
6.575,79.21329264157342
6.6000000000000005,78.80637504238724
6.625,78.39945744320109
6.65,78.06035944387928
6.675000000000001,77.78908104442183
6.7,77.44998304510004
6.7250000000000005,77.1787046456426
6.75,76.83960664632079
6.775,76.56832824686335
6.800000000000001,76.09359104781282
6.825,75.6188538487623
6.8500000000000005,75.34757544930486
6.875,74.94065785011868
6.9,74.87283825025432
6.925000000000001,74.3981010512038
6.95,74.19464225161072
6.9750000000000005,73.85554425228891
7.0,73.38080705323839
7.025,73.04170905391658
7.050000000000001,72.63479145473042
7.075,72.29569345540861
7.1000000000000005,72.09223465581553
7.125,71.82095625635809
7.15,71.75313665649372
7.175000000000001,71.48185825703628
7.2,71.07494065785012
7.2250000000000005,70.80366225839268
7.25,70.53238385893523
7.275,70.26110545947779
7.300000000000001,70.05764665988471
7.325,69.85418786029163
7.3500000000000005,69.65072906069854
7.375,69.24381146151238
7.4,68.76907426246186
7.425000000000001,68.42997626314005
7.45,68.1586978636826
7.4750000000000005,68.02305866395388
7.5,67.8195998643608
7.525,67.54832146490335
7.550000000000001,67.27704306544591
7.575,66.87012546625975
7.6000000000000005,66.5988470668023
7.625,66.12410986775178
7.65,65.98847066802306
7.675000000000001,65.78501186842998
7.7,65.5815530688369
7.7250000000000005,65.51373346897253
7.75,65.31027466937945
7.775,64.97117667005764
7.800000000000001,64.56425907087149
7.825,64.42861987114276
7.8500000000000005,64.15734147168531
7.875,63.953882672092234
7.9,63.750423872499155
7.925000000000001,63.54696507290607
7.95,63.275686673448625
7.9750000000000005,62.936588674126824
8.0,62.52967107494066
8.025,62.258392675483215
8.05,62.054933875890136
8.075000000000001,61.98711427602577
8.1,61.71583587656833
8.125,61.580196676839606
8.15,61.241098677517805
8.175,60.902000678195996
8.200000000000001,60.63072227873855
8.225,60.29162427941675
8.25,60.02034587995931
8.275,59.749067480501864
8.3,59.545608680908785
8.325000000000001,59.40996948118006
8.35,59.20651068158698
8.375,59.0030518819939
8.4,58.66395388267209
8.425,58.257036283485924
8.450000000000001,58.18921668362157
8.475,58.18921668362157
8.5,58.053577483892845
8.525,57.91793828416412
8.55,57.57884028484232
8.575000000000001,57.30756188538488
8.6,56.96846388606307
8.625,56.76500508646999
8.65,56.62936588674127
8.675,56.49372668701255
8.700000000000001,56.358087487283825
8.725,56.018989487962024
8.75,55.679891488640216
8.775,55.544252288911494
8.8,55.27297388945405
8.825000000000001,55.06951508986097
8.85,54.79823669040353
8.875,54.79823669040353
8.9,54.59477789081044
8.925,54.526958290946084
8.950000000000001,54.39131909121736
8.975,54.18786029162428
9.0,53.91658189216684
9.025,53.71312309257375
9.05,53.57748389284503
9.075000000000001,53.50966429298067
9.1,53.30620549338759
9.125,53.10274669379451
9.15,52.7636486944727
9.175,52.492370295015256
9.200000000000001,52.22109189555782
9.225,52.01763309596473
9.25,51.949813496100376
9.275,51.74635469650729
9.3,51.67853509664293
9.325000000000001,51.339437097321124
9.35,51.00033909799932
9.375,50.93251949813496
9.4,50.661241098677515
9.425,50.52560189894879
9.450000000000001,50.38996269922008
9.475,50.18650389962699
9.5,49.98304510003391
9.525,49.779586300440826
9.55,49.57612750084775
9.575000000000001,49.37266870125466
9.600000000000001,49.23702950152594
9.625,49.16920990166158
9.65,49.03357070193286
9.675,48.965751102068495
9.700000000000001,48.69447270261105
9.725000000000001,48.423194303153615
9.75,48.15191590369617
9.775,48.01627670396745
9.8,48.01627670396745
9.825000000000001,47.88063750423873
9.850000000000001,47.744998304510005
9.875,47.54153950491692
9.9,47.33808070532384
9.925,46.99898270600203
9.950000000000001,46.79552390640895
9.975000000000001,46.59206510681587
10.0,46.38860630722279
10.025,46.38860630722279
10.05,46.252967107494065
10.075000000000001,46.049508307900986
10.100000000000001,45.98168870803662
10.125,45.71041030857918
10.15,45.574771108850456
10.175,45.30349270939301
10.200000000000001,45.30349270939301
10.225000000000001,45.235673109528655
10.25,45.10003390979993
10.275,44.89657511020685
10.3,44.69311631061377
10.325000000000001,44.421837911156324
10.350000000000001,44.2861987114276
10.375,44.08273991183452
10.4,43.9471007121058
10.425,43.879281112241436
10.450000000000001,43.81146151237708
10.475000000000001,43.540183112919635
10.5,43.40454391319091
10.525,43.20108511359783
10.55,43.065445913869105
10.575000000000001,42.79416751441166
10.600000000000001,42.726347914547304
10.625,42.59070871481858
10.65,42.522889114954225
10.675,42.45506951508986
10.700000000000001,42.3872499152255
10.725000000000001,42.18379111563242
10.75,42.048151915903695
10.775,41.844693116310616
10.8,41.77687351644625
10.825000000000001,41.64123431671753
10.850000000000001,41.64123431671753
10.875,41.43777551712445
10.9,41.30213631739573
10.925,41.09867751780264
10.950000000000001,40.8273991183452
10.975000000000001,40.62394031875212
11.0,40.691759918616484
11.025,40.55612071888776
11.05,40.42048151915904
11.075000000000001,40.21702271956595
11.100000000000001,39.94574432010851
11.125,39.674465920651066
11.15,39.47100712105799
11.175,39.335367921329265
11.200000000000001,39.335367921329265
11.225000000000001,39.335367921329265
11.25,39.335367921329265
11.275,39.19972872160054
11.3,38.860630722278735
11.325000000000001,38.18243472363513
11.350000000000001,37.504238724991524
11.375,36.89386232621227
11.4,36.41912512716175
11.425,36.01220752797558
11.450000000000001,35.469650729060696
11.475000000000001,34.85927433028145
11.5,34.38453713123093
11.525,33.84198033231604
11.55,33.29942353340115
11.575000000000001,32.82468633435063
11.600000000000001,32.417768735164465
11.625,32.07867073584266
11.65,31.739572736520856
11.675,31.26483553747033
11.700000000000001,30.790098338419803
11.725000000000001,30.451000339097998
11.75,29.976263140047475
11.775,29.56934554086131
11.8,29.365886741268227
11.825000000000001,29.094608341810783
11.850000000000001,28.75551034248898
11.875,28.552051542895896
11.9,28.077314343845373
11.925,27.602577144794846
11.950000000000001,27.331298745337403
11.975000000000001,27.12783994574432
12.0,26.856561546286876
12.025,26.585283146829433
12.05,26.38182434723635
12.075000000000001,26.17836554764327
12.100000000000001,25.771447948457105
12.125,25.228891149542218
12.15,25.025432349949135
12.175,24.889793150220413
12.200000000000001,24.68633435062733
12.225000000000001,24.415055951169887
12.25,24.211597151576807
12.275,23.872499152255003
12.3,23.465581553068837
12.325000000000001,23.262122753475754
12.350000000000001,22.99084435401831
12.375,22.85520515428959
12.4,22.583926754832145
12.425,22.448287555103423
12.450000000000001,22.244828755510344
12.475000000000001,22.04136995591726
12.5,21.770091556459818
12.525,21.498813157002374
12.55,21.22753475754493
12.575000000000001,21.024075957951847
12.600000000000001,20.888436758223126
12.625,20.820617158358765
12.65,20.617158358765682
12.675,20.48151915903696
12.700000000000001,20.21024075957952
12.725000000000001,19.938962360122076
12.75,19.667683960664633
12.775,19.53204476093591
12.8,19.328585961342828
12.825000000000001,19.260766361478467
12.850000000000001,19.057307561885384
12.875,18.78602916242794
12.9,18.582570362834858
12.925,18.37911156324178
12.950000000000001,18.243472363513057
12.975000000000001,17.972193964055613
13.0,17.972193964055613
13.025,17.83655476432689
13.05,17.63309596473381
13.075000000000001,17.429637165140726
13.100000000000001,17.361817565276365
13.125,17.226178365547643
13.15,17.09053916581892
13.175,16.887080366225838
13.200000000000001,16.887080366225838
13.225000000000001,16.751441166497116
13.25,16.615801966768394
13.275,16.547982366904034
13.3,16.344523567310954
13.325000000000001,16.208884367582232
13.350000000000001,16.07324516785351
13.375,15.937605968124789
13.4,15.937605968124789
13.425,15.734147168531706
13.450000000000001,15.598507968802984
13.475000000000001,15.395049169209901
13.5,15.25940996948118
13.525,15.055951169888097
