# SYS: 120
# DIA: 74
# PPM: 68

Time,Pressure
0.0,2.442
0.01,2.442
0.02,2.442
0.03,2.442
0.04,2.374
0.05,2.442
0.06,2.374
0.07,2.442
0.08,2.442
0.09,2.442
0.1,2.509
0.11,2.442
0.12,2.442
0.13,2.442
0.14,2.442
0.15,2.509
0.16,2.442
0.17,2.509
0.18,2.442
0.19,2.509
0.2,2.442
0.21,2.374
0.22,2.509
0.23,2.442
0.24,2.442
0.25,2.442
0.26,2.442
0.27,2.442
0.28,2.374
0.29,2.306
0.3,2.306
0.31,2.17
0.32,2.102
0.33,2.035
0.34,2.035
0.35,1.899
0.36,1.831
0.37,1.763
0.38,1.763
0.39,1.763
0.4,1.695
0.41,1.628
0.42,1.628
0.43,1.56
0.44,1.56
0.45,1.628
0.46,1.628
0.47,1.695
0.48,1.695
0.49,1.695
0.5,1.695
0.51,1.695
0.52,1.763
0.53,1.695
0.54,1.763
0.55,1.763
0.56,1.763
0.57,1.763
0.58,1.763
0.59,1.831
0.6,2.102
0.61,3.052
0.62,4.815
0.63,7.731
0.64,8.477
0.65,6.239
0.66,6.307
0.67,11.462
0.68,13.903
0.69,9.291
0.7,8.071
0.71,14.446
0.72,17.362
0.73,12.954
0.74,11.122
0.75,16.548
0.76,20.617
0.77,16.955
0.78,14.581
0.79,19.939
0.8,24.144
0.81,21.092
0.82,18.583
0.83,23.669
0.84,28.552
0.85,26.314
0.86,23.533
0.87,27.942
0.88,33.978
0.89,32.893
0.9,29.298
0.91,33.571
0.92,40.488
0.93,40.149
0.94,36.623
0.95,40.556
0.96,48.084
0.97,48.491
0.98,45.032
0.99,48.423
1.0,56.222
1.01,57.443
1.02,54.12
1.03,57.172
1.04,65.175
1.05,67.074
1.06,63.683
1.07,66.802
1.08,75.212
1.09,77.314
1.1,74.195
1.11,77.179
1.12,85.521
1.13,88.165
1.14,84.91
1.15,87.962
1.16,96.507
1.17,99.017
1.18,95.897
1.19,99.017
1.2,107.765
1.21,109.596
1.22,106.273
1.23,110.749
1.24,119.837
1.25,120.719
1.26,117.124
1.27,123.16
1.28,131.909
1.29,131.638
1.3,129.196
1.31,135.504
1.32,143.438
1.33,142.692
1.34,141.2
1.35,148.05
1.36,154.968
1.37,153.747
1.38,153.95
1.39,161.343
1.4,167.04
1.41,164.937
1.42,166.361
1.43,174.635
1.44,178.772
1.45,175.449
1.46,178.501
1.47,188.674
1.48,190.031
1.49,185.961
1.5,191.251
1.51,201.085
1.52,194.235
1.53,200.746
1.54,198.508
1.55,196.541
1.56,199.254
1.57,197.898
1.58,196.88
1.59,196.202
1.6,195.32
1.61,194.371
1.62,193.489
1.63,192.608
1.64,191.658
1.65,190.912
1.66,190.031
1.67,189.285
1.68,188.538
1.69,187.792
1.7,187.182
1.71,186.504
1.72,185.961
1.73,185.283
1.74,184.741
1.75,184.198
1.76,183.588
1.77,183.045
1.78,182.503
1.79,181.96
1.8,181.553
1.81,181.078
1.82,180.604
1.83,180.197
1.84,179.722
1.85,179.315
1.86,178.84
1.87,178.501
1.88,177.959
1.89,177.484
1.9,177.145
1.91,176.602
1.92,176.263
1.93,175.856
1.94,175.449
1.95,175.11
1.96,174.635
1.97,174.364
1.98,173.957
1.99,173.618
2.0,173.279
2.01,172.94
2.02,172.669
2.03,172.33
2.04,171.991
2.05,171.651
2.06,171.244
2.07,170.973
2.08,170.566
2.09,170.227
2.1,170.024
2.11,169.617
2.12,169.346
2.13,169.074
2.14,168.735
2.15,168.464
2.16,168.125
2.17,167.854
2.18,167.582
2.19,167.311
2.2,167.107
2.21,166.768
2.22,166.633
2.23,166.294
2.24,166.022
2.25,165.819
2.26,165.751
2.27,165.615
2.28,165.48
2.29,165.276
2.3,165.005
2.31,164.666
2.32,164.463
2.33,164.191
2.34,163.852
2.35,163.581
2.36,163.31
2.37,163.174
2.38,162.903
2.39,162.699
2.4,162.496
2.41,162.157
2.42,161.953
2.43,161.614
2.44,161.275
2.45,161.072
2.46,160.732
2.47,160.597
2.48,160.258
2.49,160.054
2.5,159.919
2.51,159.715
2.52,159.512
2.53,159.173
2.54,158.969
2.55,158.766
2.56,158.494
2.57,158.291
2.58,158.02
2.59,157.816
2.6,157.613
2.61,157.341
2.62,157.206
2.63,156.935
2.64,156.731
2.65,156.595
2.66,156.256
2.67,156.189
2.68,155.985
2.69,155.782
2.7,155.646
2.71,155.443
2.72,155.307
2.73,155.036
2.74,154.9
2.75,154.629
2.76,154.357
2.77,154.154
2.78,153.883
2.79,153.747
2.8,153.544
2.81,153.272
2.82,153.137
2.83,152.933
2.84,152.798
2.85,152.594
2.86,152.391
2.87,152.255
2.88,152.187
2.89,152.187
2.9,152.187
2.91,152.119
2.92,152.052
2.93,151.848
2.94,151.78
2.95,151.577
2.96,151.373
2.97,151.17
2.98,150.899
2.99,150.695
3.0,150.424
3.01,150.153
3.02,150.017
3.03,149.678
3.04,149.542
3.05,149.339
3.06,149.0
3.07,148.864
3.08,148.593
3.09,148.457
3.1,148.254
3.11,148.05
3.12,147.982
3.13,147.711
3.14,147.575
3.15,147.44
3.16,147.236
3.17,147.101
3.18,146.762
3.19,146.626
3.2,146.355
3.21,146.219
3.22,146.083
3.23,145.744
3.24,145.677
3.25,145.473
3.26,145.27
3.27,145.066
3.28,144.863
3.29,144.727
3.3,144.524
3.31,144.32
3.32,144.184
3.33,143.981
3.34,143.778
3.35,143.574
3.36,143.438
3.37,143.235
3.38,143.032
3.39,142.964
3.4,142.76
3.41,142.557
3.42,142.489
3.43,142.218
3.44,142.15
3.45,141.879
3.46,141.879
3.47,141.879
3.48,141.879
3.49,141.946
3.5,141.879
3.51,141.811
3.52,141.675
3.53,141.472
3.54,141.336
3.55,141.133
3.56,140.997
3.57,140.793
3.58,140.59
3.59,140.387
3.6,140.115
3.61,139.912
3.62,139.708
3.63,139.437
3.64,139.301
3.65,139.098
3.66,138.895
3.67,138.759
3.68,138.555
3.69,138.488
3.7,138.284
3.71,138.149
3.72,138.081
3.73,137.877
3.74,137.809
