# PPM: 75

Time,Pulse
7.12,13205
7.16,12789
7.2,12957
7.24,13073
7.28,13256
7.32,13610
7.36,13524
7.4,13325
7.44,13210
7.48,13179
7.52,13244
7.56,12947
7.6,13307
7.64,13119
7.68,13137
7.72,13189
7.76,13208
7.8,13087
7.84,13043
7.88,12332
7.92,14184
7.96,12049
8.0,11874
8.04,13070
8.08,13321
8.12,13794
8.16,13216
8.2,13087
8.24,13006
8.28,13189
8.32,13066
8.36,13044
8.4,13066
8.44,13108
8.48,12756
8.52,13146
8.56,12955
8.6,12976
8.64,12724
8.68,12987
8.72,12947
8.76,12764
8.8,12634
8.84,12946
8.88,12995
8.92,13380
8.96,13474
9.0,13125
9.04,12884
9.08,12958
9.12,12974
9.16,13109
9.2,12965
9.24,13051
9.28,12985
9.32,12894
9.36,12913
9.4,12868
9.44,12973
9.48,12819
9.52,12981
9.56,12862
9.6,12957
9.64,13379
9.68,13492
9.72,13376
9.76,13033
9.8,12919
9.84,13133
9.88,13309
9.92,13083
9.96,12962
10.0,13186
10.04,13023
10.08,12950
10.12,13181
10.16,13624
10.2,16467
10.24,4140
10.28,7850
10.32,13534
10.36,14718
10.4,13916
10.44,12957
10.48,13233
10.52,12797
10.56,13102
10.6,12687
10.64,13446
10.68,13227
10.72,13022
10.76,13086
10.8,13600
10.84,12991
10.88,12204
10.92,12644
10.96,12730
11.0,13286
11.04,12843
11.08,13892
11.12,12690
11.16,13240
11.2,13422
11.24,13512
11.28,12992
11.32,13587
11.36,12586
11.4,12677
11.44,13109
11.48,13288
11.52,13179
11.56,13308
11.6,13183
11.64,13117
11.68,13067
11.72,12910
11.76,12368
11.8,12572
11.84,12134
11.88,13143
11.92,13708
11.96,13450
12.0,13240
12.04,13160
12.08,13209
12.12,13170
12.16,12910
12.2,12774
12.24,13621
12.28,13480
12.32,12296
12.36,12492
12.4,12857
12.44,13131
12.48,12553
12.52,13195
12.56,13442
12.6,13162
12.64,13530
12.68,12785
12.72,13811
12.76,12978
12.8,13276
12.84,12622
12.88,13268
12.92,12942
12.96,13451
13.0,12640
13.04,13454
13.08,12763
13.12,13698
13.16,13320
13.2,13583
13.24,13082
13.28,13485
13.32,12684
13.36,13539
13.4,13094
13.44,13281
13.48,12964
13.52,13616
13.56,13265
13.6,13385
13.64,13163
13.68,13338
13.72,12958
13.76,13809
13.8,13736
13.84,13182
13.88,13522
13.92,13093
13.96,13292
14.0,13267
14.04,13533
14.08,13346
14.12,13442
14.16,13106
14.2,13285
14.24,12860
14.28,13057
14.32,12840
14.36,13204
14.4,12874
14.44,13289
14.48,13865
14.52,13258
14.56,13631
14.6,12799
14.64,13241
14.68,13223
14.72,13571
14.76,12912
14.8,13115
14.84,12943
14.88,13608
14.92,12776
14.96,13533
15.0,12708
15.04,13011
15.08,12823
15.12,14223
15.16,13371
15.2,12839
15.24,12400
15.28,12875
15.32,13118
15.36,13606
15.4,13238
15.44,12848
15.48,12920
15.52,12811
15.56,13065
15.6,12978
15.64,12414
15.68,11998
15.72,11951
15.76,13037
15.8,14039
15.84,13720
15.88,13302
15.92,12910
15.96,13465
16.0,12884
16.04,12768
16.08,12396
16.12,13746
16.16,12742
16.2,12040
16.24,12862
16.28,12952
16.32,13290
16.36,13099
16.4,13662
16.44,13407
16.48,13612
16.52,13143
16.56,13213
16.6,13877
16.64,13821
16.68,13050
16.72,12643
16.76,13252
16.8,12895
16.84,16589
16.88,10873
16.92,11343
16.96,13090
17.0,13798
17.04,13397
17.08,13952
17.12,13529
17.16,13677
17.2,13700
17.24,13306
17.28,13312
17.32,13319
17.36,13486
17.4,13258
17.44,13288
17.48,13041
17.52,13276
17.56,13270
17.6,13156
17.64,12714
17.68,13099
17.72,13250
17.76,13316
17.8,13429
17.84,13435
17.88,12943
17.92,13017
17.96,12793
18.0,12945
18.04,12887
18.08,12981
18.12,12842
18.16,12944
18.2,12883
18.24,12935
18.28,13109
18.32,12979
18.36,13119
18.4,13087
18.44,14468
18.48,13407
18.52,12415
18.56,12683
18.6,13382
18.64,13148
18.68,13026
18.72,12959
18.76,13387
18.8,12926
18.84,12925
18.88,13098
18.92,12963
18.96,13328
19.0,13529
19.04,13550
19.08,13505
19.12,14877
19.16,15495
19.2,10932
19.24,11727
19.28,13310
19.32,13615
19.36,13482
19.4,12960
19.44,13031
19.48,12828
19.52,13028
19.56,12775
19.6,13287
19.64,13222
19.68,13493
19.72,13282
19.76,13001
19.8,13645
19.84,12850
19.88,13190
19.92,13293
19.96,13300
20.0,12778
20.04,-1
