Tiempo (segundos),Presión (mmHg)
2.95,145.6081081081081
2.975,157.43243243243242
3.0,170.2027027027027
3.0250000000000004,184.59459459459458
3.0500000000000003,197.5
3.075,203.04054054054055
3.1,196.14864864864865
3.125,195.8108108108108
3.1500000000000004,195.06756756756758
3.1750000000000003,194.05405405405406
3.2,193.5810810810811
3.225,193.24324324324326
3.25,192.63513513513513
3.2750000000000004,192.43243243243242
3.3000000000000003,191.6891891891892
3.325,191.35135135135135
3.35,189.1216216216216
3.375,187.09459459459458
3.4000000000000004,185.06756756756758
3.4250000000000003,183.17567567567568
3.45,181.14864864864865
3.475,179.1891891891892
3.5,177.2972972972973
3.5250000000000004,175.33783783783784
3.5500000000000003,173.71621621621622
3.575,171.82432432432432
3.6,170.2027027027027
3.625,168.44594594594594
3.6500000000000004,166.6891891891892
3.6750000000000003,165.06756756756758
3.7,163.44594594594594
3.725,161.82432432432432
3.75,160.2027027027027
3.7750000000000004,158.64864864864865
3.8000000000000003,157.09459459459458
3.825,155.54054054054055
3.85,154.05405405405406
3.875,152.5
3.9000000000000004,151.21621621621622
3.9250000000000003,149.7972972972973
3.95,148.3108108108108
3.975,146.82432432432432
4.0,145.40540540540542
4.025,143.9189189189189
4.05,142.56756756756758
4.075,141.0810810810811
4.1000000000000005,139.72972972972974
4.125,138.3783783783784
4.15,136.95945945945945
4.175,135.74324324324326
4.2,134.3918918918919
4.2250000000000005,133.04054054054055
4.25,131.6891891891892
4.275,130.40540540540542
4.3,129.1216216216216
4.325,127.9054054054054
4.3500000000000005,126.55405405405405
4.375,125.4054054054054
4.4,124.12162162162163
4.425,122.9054054054054
4.45,121.75675675675676
4.4750000000000005,120.8108108108108
4.5,119.79729729729729
4.525,118.64864864864865
4.55,117.29729729729729
4.575,116.14864864864865
4.6000000000000005,114.93243243243244
4.625,113.78378378378379
4.65,112.56756756756756
4.675,111.55405405405405
4.7,110.47297297297297
4.7250000000000005,109.32432432432432
4.75,108.3108108108108
4.775,107.16216216216216
4.800000000000001,106.08108108108108
4.825,105.0
4.8500000000000005,103.98648648648648
4.875,102.97297297297297
4.9,101.95945945945945
4.925000000000001,100.94594594594595
4.95,99.93243243243244
4.9750000000000005,98.91891891891892
5.0,97.9054054054054
5.025,96.95945945945945
5.050000000000001,96.35135135135135
5.075,95.87837837837837
5.1000000000000005,95.06756756756756
5.125,94.25675675675676
5.15,93.24324324324324
5.175000000000001,92.22972972972973
5.2,91.14864864864865
5.2250000000000005,89.93243243243244
5.25,88.98648648648648
5.275,88.10810810810811
5.300000000000001,87.29729729729729
5.325,86.41891891891892
5.3500000000000005,85.54054054054055
5.375,84.66216216216216
5.4,83.78378378378379
5.425000000000001,82.97297297297297
5.45,82.02702702702703
5.4750000000000005,81.21621621621621
5.5,80.4054054054054
5.525,79.52702702702703
5.550000000000001,78.71621621621621
5.575,77.97297297297297
5.6000000000000005,77.29729729729729
5.625,77.02702702702703
5.65,76.82432432432432
5.675000000000001,76.48648648648648
5.7,75.74324324324324
5.7250000000000005,75.0
5.75,74.12162162162163
5.775,73.37837837837837
5.800000000000001,72.56756756756756
5.825,71.89189189189189
5.8500000000000005,71.08108108108108
5.875,70.4054054054054
5.9,69.66216216216216
5.925000000000001,68.85135135135135
5.95,68.17567567567568
5.9750000000000005,67.43243243243244
6.0,66.62162162162163
6.025,65.94594594594595
6.050000000000001,65.27027027027027
6.075,64.52702702702703
6.1000000000000005,63.91891891891892
6.125,63.17567567567568
6.15,62.5
6.175000000000001,62.2972972972973
6.2,62.2972972972973
6.2250000000000005,62.16216216216216
6.25,61.82432432432432
6.275,61.41891891891892
6.300000000000001,60.945945945945944
6.325,60.4054054054054
6.3500000000000005,59.7972972972973
6.375,59.12162162162162
6.4,58.58108108108108
6.425000000000001,58.04054054054054
6.45,57.432432432432435
6.4750000000000005,56.75675675675676
6.5,56.148648648648646
6.525,55.54054054054054
6.550000000000001,55.0
6.575,54.45945945945946
6.6000000000000005,53.851351351351354
6.625,53.310810810810814
6.65,52.770270270270274
6.675000000000001,52.229729729729726
6.7,51.689189189189186
6.7250000000000005,51.148648648648646
6.75,50.945945945945944
6.775,50.87837837837838
6.800000000000001,50.54054054054054
6.825,50.2027027027027
6.8500000000000005,49.729729729729726
6.875,49.32432432432432
6.9,48.71621621621622
6.925000000000001,48.310810810810814
6.95,47.83783783783784
