# PPM: 67

Time,Pulse
9.88,17157
9.92,10481
9.96,11748
10.0,13310
10.04,12125
10.08,12088
10.12,13574
10.16,17603
10.2,11318
10.24,14880
10.28,9570
10.32,8813
10.36,16580
10.4,20783
10.44,12522
10.48,16964
10.52,11733
10.56,13205
10.6,13235
10.64,15345
10.68,12678
10.72,15196
10.76,12317
10.8,6573
10.84,4179
10.88,10950
10.92,19880
10.96,21979
11.0,14271
11.04,6921
11.08,13355
11.12,14864
11.16,17299
11.2,8943
11.24,10805
11.28,10239
11.32,20553
11.36,13321
11.4,9884
11.44,13914
11.48,20873
11.52,13923
11.56,10489
11.6,12624
11.64,12111
11.68,15224
11.72,14347
11.76,18872
11.8,16732
11.84,18028
11.88,8253
11.92,14382
11.96,8897
12.0,20668
12.04,9524
12.08,14407
12.12,9569
12.16,7526
12.2,7927
12.24,12753
12.28,9077
12.32,9911
12.36,13941
12.4,17629
12.44,19000
12.48,9053
12.52,12152
12.56,12455
12.6,14612
12.64,10612
12.68,12706
12.72,12772
12.76,19332
12.8,16665
12.84,12343
12.88,9848
12.92,8766
12.96,13025
13.0,13671
13.04,12849
13.08,12843
13.12,15098
13.16,19375
13.2,23798
13.24,22269
13.28,20416
13.32,18668
13.36,18634
13.4,17447
13.44,17516
13.48,336
13.52,-1
13.56,2100
13.6,10159
13.64,11628
13.68,14625
13.72,13849
13.76,12126
13.8,11040
13.84,11413
13.88,11277
13.92,11603
13.96,11809
14.0,11852
14.04,14485
14.08,12712
14.12,16102
14.16,12178
14.2,16126
14.24,20154
14.28,15930
14.32,9017
14.36,10669
14.4,10633
14.44,12427
14.48,13327
14.52,12472
14.56,17552
14.6,15734
14.64,12605
14.68,11239
14.72,13726
14.76,12381
14.8,13342
14.84,11901
14.88,12528
14.92,13549
14.96,14390
15.0,12868
15.04,13477
15.08,13100
15.12,14408
15.16,13057
15.2,16049
15.24,13620
15.28,13485
15.32,13121
15.36,12868
15.4,13510
15.44,12490
15.48,12665
15.52,11742
15.56,13522
15.6,13332
15.64,14495
15.68,13190
15.72,14363
15.76,13100
15.8,14201
15.84,13872
15.88,13800
15.92,14547
15.96,16306
16.0,17192
16.04,20719
16.08,13747
16.12,13221
16.16,11377
16.2,10010
16.24,10427
16.28,12343
16.32,14644
16.36,14220
16.4,15603
16.44,11899
16.48,13298
16.52,12480
16.56,13431
16.6,12299
16.64,14633
16.68,13439
16.72,13476
16.76,11608
16.8,13905
16.84,13692
16.88,13241
16.92,13134
16.96,14979
17.0,14302
17.04,12950
17.08,13701
17.12,12915
17.16,13979
17.2,12718
17.24,14023
17.28,13691
17.32,15710
17.36,13469
17.4,15199
17.44,13948
17.48,15891
17.52,13958
17.56,13959
17.6,12266
17.64,12639
17.68,12226
17.72,12461
17.76,13436
17.8,12907
17.84,14057
17.88,14283
17.92,14111
17.96,11542
18.0,13908
18.04,13695
18.08,15213
18.12,13338
18.16,14227
18.2,12904
18.24,14693
18.28,14085
18.32,13967
18.36,12677
18.4,12744
18.44,12872
18.48,15929
18.52,15704
18.56,13860
18.6,13343
18.64,12103
18.68,12489
18.72,11768
18.76,13392
18.8,12920
18.84,14729
18.88,13065
18.92,14382
18.96,13812
19.0,14499
19.04,13677
19.08,13797
19.12,12872
19.16,13141
19.2,13316
19.24,13425
19.28,13056
19.32,13960
19.36,13239
19.4,13553
19.44,15048
19.48,13177
19.52,15245
19.56,14233
19.6,15057
19.64,14139
19.68,16633
19.72,14559
19.76,14572
19.8,13615
19.84,14463
19.88,13299
19.92,12460
19.96,13258
20.0,15421
