# SYS: 116
# DIA: 76
# PPM: 72

Time,Pressure
0.0,1.424
0.01,1.289
0.02,1.424
0.03,1.289
0.04,1.289
0.05,1.356
0.06,1.289
0.07,1.424
0.08,1.289
0.09,1.289
0.1,1.356
0.11,1.221
0.12,1.356
0.13,1.289
0.14,1.289
0.15,1.356
0.16,1.221
0.17,1.356
0.18,1.221
0.19,1.356
0.2,1.289
0.21,1.221
0.22,1.356
0.23,1.221
0.24,1.289
0.25,1.356
0.26,1.221
0.27,1.356
0.28,1.153
0.29,1.289
0.3,1.221
0.31,1.153
0.32,1.221
0.33,1.085
0.34,1.221
0.35,1.085
0.36,1.085
0.37,1.153
0.38,0.949
0.39,1.085
0.4,0.949
0.41,1.017
0.42,1.017
0.43,0.949
0.44,1.017
0.45,0.949
0.46,1.017
0.47,1.085
0.48,1.017
0.49,1.085
0.5,1.017
0.51,1.085
0.52,1.085
0.53,1.017
0.54,1.153
0.55,1.017
0.56,1.153
0.57,1.085
0.58,1.085
0.59,1.289
0.6,1.695
0.61,3.255
0.62,4.883
0.63,4.815
0.64,5.358
0.65,8.206
0.66,7.935
0.67,4.205
0.68,4.612
0.69,9.969
0.7,11.394
0.71,6.85
0.72,5.358
0.73,10.851
0.74,13.835
0.75,9.834
0.76,7.528
0.77,11.462
0.78,15.599
0.79,13.632
0.8,9.698
0.81,12.411
0.82,17.701
0.83,17.701
0.84,13.089
0.85,13.36
0.86,19.464
0.87,21.228
0.88,16.887
0.89,15.734
0.9,21.77
0.91,25.025
0.92,21.499
0.93,19.871
0.94,24.822
0.95,29.434
0.96,27.738
0.97,24.686
0.98,28.756
0.99,34.995
1.0,34.995
1.01,31.604
1.02,33.774
1.03,41.099
1.04,43.269
1.05,40.081
1.06,40.895
1.07,48.152
1.08,52.085
1.09,49.169
1.1,49.44
1.11,56.562
1.12,61.377
1.13,59.885
1.14,59.003
1.15,65.853
1.16,72.024
1.17,70.736
1.18,69.583
1.19,75.822
1.2,83.079
1.21,82.469
1.22,80.434
1.23,86.334
1.24,94.405
1.25,94.744
1.26,92.031
1.27,97.321
1.28,105.934
1.29,106.748
1.3,104.171
1.31,109.122
1.32,117.938
1.33,119.091
1.34,116.243
1.35,121.194
1.36,129.942
1.37,131.367
1.38,128.247
1.39,133.062
1.4,142.218
1.41,143.371
1.42,140.319
1.43,145.405
1.44,154.968
1.45,155.849
1.46,152.323
1.47,158.02
1.48,166.904
1.49,167.243
1.5,164.666
1.51,170.092
1.52,178.569
1.53,178.501
1.54,176.738
1.55,182.842
1.56,190.098
1.57,189.895
1.58,188.471
1.59,194.642
1.6,198.372
1.61,195.999
1.62,195.592
1.63,200.203
1.64,198.237
1.65,197.016
1.66,195.863
1.67,194.642
1.68,193.354
1.69,192.269
1.7,191.251
1.71,190.166
1.72,189.285
1.73,188.267
1.74,187.453
1.75,186.775
1.76,185.894
1.77,185.351
1.78,184.537
1.79,183.859
1.8,183.249
1.81,182.503
1.82,181.96
1.83,181.282
1.84,180.807
1.85,180.332
1.86,179.79
1.87,179.518
1.88,178.976
1.89,178.569
1.9,178.094
1.91,177.484
