Pressure [mmHg],Time [s]
0.0,-0.2702702702702703
0.025,-0.2702702702702703
0.05,-0.20270270270270271
0.07500000000000001,-0.2702702702702703
0.1,-0.20270270270270271
0.125,-0.2702702702702703
0.15000000000000002,-0.20270270270270271
0.17500000000000002,-0.2702702702702703
0.2,-0.06756756756756757
0.225,1.0135135135135136
0.25,2.0945945945945947
0.275,2.8378378378378377
0.30000000000000004,3.918918918918919
0.325,4.9324324324324325
0.35000000000000003,5.54054054054054
0.375,5.0
0.4,4.324324324324325
0.42500000000000004,4.054054054054054
0.45,3.8513513513513513
0.47500000000000003,3.7162162162162162
0.5,3.6486486486486487
0.525,3.581081081081081
0.55,3.5135135135135136
0.5750000000000001,3.6486486486486487
0.6000000000000001,5.0675675675675675
0.625,6.95945945945946
0.65,9.18918918918919
0.675,11.013513513513514
0.7000000000000001,11.554054054054054
0.7250000000000001,10.675675675675675
0.75,10.135135135135135
0.775,9.797297297297296
0.8,9.527027027027026
0.8250000000000001,9.324324324324325
0.8500000000000001,9.121621621621621
0.875,9.054054054054054
0.9,9.527027027027026
0.925,11.756756756756756
0.9500000000000001,14.72972972972973
0.9750000000000001,18.445945945945947
1.0,22.094594594594593
1.0250000000000001,23.64864864864865
1.05,22.2972972972973
1.075,21.35135135135135
1.1,20.675675675675677
1.125,20.27027027027027
1.1500000000000001,20.0
1.175,19.66216216216216
1.2000000000000002,19.39189189189189
1.225,19.12162162162162
1.25,19.256756756756758
1.2750000000000001,22.2972972972973
1.3,27.027027027027028
1.3250000000000002,32.83783783783784
1.35,38.37837837837838
1.375,40.33783783783784
1.4000000000000001,38.648648648648646
1.425,37.229729729729726
1.4500000000000002,36.21621621621622
1.475,35.608108108108105
1.5,35.13513513513514
1.5250000000000001,34.5945945945946
1.55,34.12162162162162
1.5750000000000002,33.445945945945944
1.6,33.17567567567568
1.625,36.08108108108108
1.6500000000000001,42.63513513513514
1.675,50.2027027027027
1.7000000000000002,58.58108108108108
1.725,64.86486486486487
1.75,67.02702702702703
1.7750000000000001,64.39189189189189
1.8,62.5
1.8250000000000002,61.351351351351354
1.85,60.4054054054054
1.875,59.5945945945946
1.9000000000000001,58.851351351351354
1.925,58.24324324324324
1.9500000000000002,57.7027027027027
1.975,57.229729729729726
2.0,56.891891891891895
2.025,56.689189189189186
2.0500000000000003,57.36486486486486
2.075,66.01351351351352
2.1,77.43243243243244
2.125,88.91891891891892
2.15,98.51351351351352
2.1750000000000003,100.4054054054054
2.2,97.16216216216216
2.225,95.27027027027027
2.25,93.85135135135135
2.275,92.56756756756756
2.3000000000000003,91.55405405405405
2.325,90.74324324324324
2.35,89.93243243243244
2.375,89.25675675675676
2.4000000000000004,88.58108108108108
2.4250000000000003,87.77027027027027
2.45,87.36486486486487
2.475,86.82432432432432
2.5,90.0
2.5250000000000004,101.21621621621621
2.5500000000000003,114.32432432432432
2.575,126.41891891891892
2.6,132.7027027027027
2.625,130.54054054054055
2.6500000000000004,127.9054054054054
2.6750000000000003,125.60810810810811
2.7,123.85135135135135
2.725,122.70270270270271
2.75,121.62162162162163
2.7750000000000004,120.60810810810811
2.8000000000000003,119.93243243243244
2.825,119.12162162162163
2.85,118.37837837837837
2.875,117.70270270270271
2.9000000000000004,117.16216216216216
2.9250000000000003,116.55405405405405
2.95,115.94594594594595
2.975,115.27027027027027
3.0,114.86486486486487
3.0250000000000004,114.32432432432432
3.0500000000000003,113.91891891891892
3.075,114.32432432432432
3.1,121.08108108108108
3.125,134.72972972972974
3.1500000000000004,148.71621621621622
3.1750000000000003,161.35135135135135
3.2,167.5
3.225,164.93243243243242
3.25,162.2972972972973
3.2750000000000004,160.47297297297297
3.3000000000000003,159.05405405405406
3.325,157.43243243243242
3.35,156.6891891891892
3.375,155.54054054054055
3.4000000000000004,154.45945945945945
3.4250000000000003,153.78378378378378
3.45,153.04054054054055
3.475,152.2972972972973
3.5,151.55405405405406
3.5250000000000004,150.94594594594594
3.5500000000000003,150.40540540540542
3.575,161.82432432432432
3.6,177.5
3.625,192.7027027027027
3.6500000000000004,201.6891891891892
3.6750000000000003,196.95945945945945
3.7,195.94594594594594
3.725,194.45945945945945
3.75,193.1081081081081
3.7750000000000004,191.82432432432432
3.8000000000000003,190.8783783783784
3.825,190.2027027027027
3.85,189.86486486486487
3.875,188.71621621621622
3.9000000000000004,188.3108108108108
3.9250000000000003,187.77027027027026
3.95,187.22972972972974
3.975,186.75675675675674
4.0,186.28378378378378
4.025,185.8108108108108
4.05,185.27027027027026
4.075,184.93243243243242
4.1000000000000005,184.25675675675674
4.125,184.1216216216216
4.15,183.9189189189189
4.175,183.5810810810811
4.2,183.24324324324326
4.2250000000000005,182.63513513513513
4.25,182.2972972972973
4.275,181.95945945945945
4.3,181.55405405405406
4.325,181.35135135135135
4.3500000000000005,181.01351351351352
4.375,180.6081081081081
4.4,180.40540540540542
4.425,180.0
4.45,179.7972972972973
4.4750000000000005,179.32432432432432
4.5,179.1891891891892
4.525,178.9189189189189
4.55,178.71621621621622
4.575,178.3783783783784
4.6000000000000005,178.1081081081081
4.625,177.83783783783784
4.65,177.83783783783784
4.675,177.5
4.7,177.16216216216216
