Pressure [mmHg],Time [s]
0.0,0.1356391997287216
0.025,0.2712783994574432
0.05,0.4747371990505256
0.07500000000000001,0.339097999321804
0.1,0.2034587995930824
0.125,0.339097999321804
0.15000000000000002,0.4747371990505256
0.17500000000000002,0.2712783994574432
0.2,0.2034587995930824
0.225,0.339097999321804
0.25,0.5425567989148864
0.275,0.2712783994574432
0.30000000000000004,0.8816547982366904
0.325,2.034587995930824
0.35000000000000003,1.2207527975584944
0.375,0.8816547982366904
0.4,0.8816547982366904
0.42500000000000004,1.0851135978297728
0.45,0.9494743981010512
0.47500000000000003,0.7460155985079688
0.5,0.8816547982366904
0.525,0.9494743981010512
0.55,0.8138351983723296
0.5750000000000001,0.6103763987792472
0.6000000000000001,0.8816547982366904
0.625,0.9494743981010512
0.65,0.7460155985079688
0.675,0.678195998643608
0.7000000000000001,0.8816547982366904
0.7250000000000001,0.8816547982366904
0.75,0.678195998643608
0.775,0.678195998643608
0.8,0.9494743981010512
0.8250000000000001,0.678195998643608
0.8500000000000001,0.6103763987792472
0.875,0.678195998643608
0.9,0.7460155985079688
0.925,0.6103763987792472
0.9500000000000001,0.4747371990505256
0.9750000000000001,0.678195998643608
1.0,0.7460155985079688
1.0250000000000001,0.4747371990505256
1.05,0.5425567989148864
1.075,0.7460155985079688
1.1,0.7460155985079688
1.125,0.5425567989148864
1.1500000000000001,0.5425567989148864
1.175,0.678195998643608
1.2000000000000002,0.6103763987792472
1.225,0.6103763987792472
1.25,0.6103763987792472
1.2750000000000001,0.6103763987792472
1.3,0.4747371990505256
1.3250000000000002,0.4069175991861648
1.35,0.5425567989148864
1.375,0.5425567989148864
1.4000000000000001,0.5425567989148864
1.425,0.6103763987792472
1.4500000000000002,0.6103763987792472
1.475,0.5425567989148864
1.5,0.5425567989148864
1.5250000000000001,0.5425567989148864
1.55,0.5425567989148864
1.5750000000000002,0.5425567989148864
1.6,0.5425567989148864
1.625,0.5425567989148864
1.6500000000000001,0.5425567989148864
1.675,0.4747371990505256
1.7000000000000002,0.4747371990505256
1.725,0.5425567989148864
1.75,0.5425567989148864
