# SYS: 109
# DIA: 68
# PPM: 75

Time,Pressure
0.0,2.035
0.01,2.035
0.02,2.102
0.03,2.035
0.04,2.102
0.05,2.035
0.06,2.102
0.07,2.102
0.08,2.035
0.09,2.102
0.1,2.035
0.11,2.102
0.12,2.102
0.13,2.035
0.14,2.102
0.15,2.035
0.16,2.102
0.17,2.102
0.18,2.035
0.19,2.102
0.2,2.035
0.21,2.102
0.22,2.102
0.23,2.035
0.24,2.102
0.25,2.102
0.26,2.102
0.27,2.035
0.28,2.035
0.29,2.035
0.3,1.899
0.31,1.899
0.32,1.763
0.33,1.628
0.34,1.628
0.35,1.492
0.36,1.492
0.37,1.356
0.38,1.356
0.39,1.356
0.4,1.221
0.41,1.221
0.42,1.153
0.43,1.221
0.44,1.153
0.45,1.153
0.46,1.153
0.47,1.153
0.48,1.221
0.49,1.289
0.5,1.221
0.51,1.289
0.52,1.221
0.53,1.289
0.54,1.289
0.55,1.289
0.56,1.356
0.57,1.289
0.58,1.356
0.59,1.289
0.6,1.424
0.61,2.17
0.62,3.866
0.63,6.443
0.64,7.664
0.65,9.63
0.66,13.293
0.67,12.343
0.68,9.766
0.69,12.886
0.7,19.329
0.71,20.142
0.72,15.87
0.73,17.633
0.74,25.025
0.75,27.399
0.76,23.194
0.77,23.398
0.78,30.858
0.79,34.52
0.8,31.672
0.81,30.79
0.82,37.097
0.83,42.387
0.84,40.353
0.85,38.25
0.86,43.676
0.87,50.661
0.88,50.254
0.89,46.863
0.9,51.204
0.91,59.274
0.92,60.359
0.93,57.308
0.94,60.224
0.95,68.701
0.96,71.346
0.97,68.566
0.98,70.465
0.99,78.671
1.0,82.74
1.01,80.434
1.02,81.248
1.03,89.047
1.04,94.201
1.05,92.37
1.06,92.167
1.07,99.695
1.08,105.595
1.09,103.832
1.1,103.425
1.11,110.682
1.12,117.328
1.13,115.972
1.14,115.361
1.15,122.753
1.16,129.468
1.17,128.179
1.18,127.23
1.19,134.283
1.2,140.454
1.21,138.555
1.22,137.877
1.23,144.795
1.24,151.17
1.25,149.881
1.26,149.474
1.27,156.731
1.28,162.631
1.29,161.207
1.3,161.343
1.31,168.396
1.32,173.754
1.33,172.194
1.34,173.211
1.35,180.807
