# SYS: 110
# DIA: 71
# PPM: 74

Time,Pressure
0.0,1.153
0.01,1.221
0.02,1.153
0.03,1.153
0.04,1.221
0.05,1.153
0.06,1.221
0.07,1.153
0.08,1.153
0.09,1.153
0.1,1.153
0.11,1.153
0.12,1.153
0.13,1.153
0.14,1.153
0.15,1.153
0.16,1.153
0.17,1.153
0.18,1.153
0.19,1.153
0.2,1.085
0.21,1.153
0.22,1.153
0.23,1.221
0.24,1.153
0.25,1.153
0.26,1.153
0.27,1.085
0.28,1.153
0.29,1.085
0.3,1.085
0.31,1.017
0.32,0.949
0.33,1.017
0.34,0.949
0.35,0.949
0.36,0.949
0.37,0.882
0.38,0.882
0.39,0.814
0.4,0.882
0.41,0.814
0.42,0.814
0.43,0.882
0.44,0.746
0.45,0.882
0.46,0.814
0.47,0.814
0.48,0.882
0.49,0.814
0.5,0.949
0.51,0.882
0.52,0.882
0.53,0.949
0.54,0.882
0.55,0.949
0.56,0.882
0.57,0.882
0.58,0.949
0.59,0.949
0.6,1.763
0.61,2.781
0.62,4.815
0.63,6.918
0.64,6.104
0.65,3.798
0.66,6.307
0.67,11.19
0.68,9.698
0.69,5.493
0.7,8.274
0.71,13.835
0.72,12.343
0.73,8.003
0.74,10.512
0.75,16.684
0.76,16.209
0.77,11.462
0.78,13.225
0.79,19.939
0.8,20.685
0.81,15.599
0.82,16.887
0.83,24.008
0.84,25.704
0.85,20.753
0.86,21.092
0.87,28.823
0.88,31.468
0.89,26.992
0.9,26.924
0.91,34.452
0.92,38.182
0.93,34.181
0.94,33.639
0.95,40.827
0.96,45.371
0.97,42.184
0.98,41.37
0.99,48.355
1.0,53.713
1.01,51.272
1.02,49.983
1.03,56.765
1.04,62.937
1.05,60.563
1.06,58.8
1.07,65.649
1.08,72.296
1.09,70.6
1.1,68.769
1.11,75.89
1.12,83.147
1.13,81.723
1.14,80.095
1.15,87.013
1.16,94.405
1.17,93.184
1.18,91.082
1.19,97.864
1.2,105.527
1.21,104.849
1.22,102.747
1.23,109.596
1.24,117.531
1.25,116.311
1.26,114.954
1.27,122.007
1.28,129.129
1.29,127.772
1.3,126.89
1.31,134.283
1.32,140.387
1.33,138.081
1.34,139.234
1.35,147.372
1.36,152.052
1.37,149.135
1.38,151.848
1.39,160.868
1.4,163.513
1.41,159.58
1.42,164.53
1.43,174.635
1.44,174.568
1.45,171.516
1.46,177.823
1.47,186.097
1.48,185.215
1.49,183.927
1.5,190.573
1.51,197.355
1.52,196.202
1.53,196.202
1.54,205.832
1.55,199.661
1.56,202.713
1.57,203.662
1.58,202.645
1.59,200.814
1.6,199.457
1.61,198.44
1.62,197.219
1.63,196.27
1.64,195.253
