# SYS: 124
# DIA: 62
# PPM: 51

Time,Pressure
0.0,3.8657171922685656
0.025,4.001356391997287
0.05,3.730077992539844
0.07500000000000001,3.6622583926754833
0.1,3.8657171922685656
0.125,3.730077992539844
0.15000000000000002,3.730077992539844
0.17500000000000002,4.204815191590369
0.2,4.204815191590369
0.225,4.27263479145473
0.25,4.340454391319091
0.275,4.001356391997287
0.30000000000000004,3.7978975924042047
0.325,3.6622583926754833
0.35000000000000003,2.9840623940318753
0.375,2.712783994574432
0.4,2.5771447948457102
0.42500000000000004,2.1702271956595456
0.45,2.2380467955239065
0.47500000000000003,2.5093251949813498
0.5,2.5093251949813498
0.525,2.712783994574432
0.55,2.8484231943031535
0.5750000000000001,2.712783994574432
0.6000000000000001,2.9162427941675144
0.625,3.051881993896236
0.65,6.307222787385554
0.675,43.540183112919635
0.7000000000000001,21.566632756866735
0.7250000000000001,23.872499152255003
0.75,15.869786368260428
0.775,11.325873177348253
0.8,21.9735503560529
0.8250000000000001,25.228891149542218
0.8500000000000001,17.361817565276365
0.875,24.143777551712446
0.9,35.26619192946762
0.925,29.230247541539505
0.9500000000000001,29.230247541539505
0.9750000000000001,44.354018311291966
1.0,45.03221430993557
1.0250000000000001,39.81010512037979
1.05,49.643947100712104
1.075,57.98575788402849
1.1,54.662597490674806
1.125,59.20651068158698
1.1500000000000001,70.93930145812139
1.175,71.48185825703628
1.2000000000000002,72.43133265513734
1.225,84.29976263140047
1.25,89.7931502204137
1.2750000000000001,88.50457782299084
1.3,99.96609020006782
1.3250000000000002,109.52865378094269
1.35,108.71481858257036
1.375,117.05662936588674
1.4000000000000001,128.85723974228551
1.425,128.72160054255679
1.4500000000000002,134.961003730078
1.475,148.11800610376397
1.5,148.2536453034927
1.5250000000000001,153.20447609359104
1.55,167.107494065785
1.5750000000000002,167.51441166497116
1.6,172.26178365547642
1.625,186.30044082739911
1.6500000000000001,186.70735842658527
1.675,191.59036961681926
1.7000000000000002,205.15428958969142
1.725,205.15428958969142
1.75,214.5133943709732
1.7750000000000001,213.157002373686
1.8,210.5120379789759
1.8250000000000002,207.4601559850797
1.85,205.2221091895558
1.875,202.84842319430317
1.9000000000000001,200.94947439810105
1.925,199.4574432010851
1.9500000000000002,197.69413360461172
1.975,196.40556120718887
2.0,195.1848084096304
2.025,193.69277721261446
2.0500000000000003,192.60766361478468
2.075,191.59036961681926
2.1,190.3017972193964
2.125,189.55578162088844
2.15,188.87758562224482
2.1750000000000003,187.99593082400813
2.2,187.3855544252289
2.225,186.30044082739911
2.25,185.147507629705
2.275,184.46931163106137
2.3000000000000003,183.45201763309598
2.325,182.5025432349949
2.35,182.0278060359444
