# SYS: 123
# DIA: 77
# PPM: 108

Time,Pressure
0.0,0.61
0.01,0.678
0.02,0.678
0.03,0.543
0.04,0.746
0.05,0.543
0.06,0.678
0.07,0.678
0.08,0.61
0.09,0.746
0.1,0.61
0.11,0.746
0.12,0.678
0.13,0.61
0.14,0.746
0.15,0.61
0.16,0.746
0.17,0.678
0.18,0.678
0.19,0.746
0.2,0.61
0.21,0.678
0.22,0.61
0.23,0.678
0.24,0.746
0.25,0.61
0.26,0.746
0.27,0.61
0.28,0.678
0.29,0.678
0.3,0.543
0.31,0.61
0.32,0.543
0.33,0.61
0.34,0.61
0.35,0.61
0.36,0.61
0.37,0.475
0.38,0.61
0.39,0.543
0.4,0.475
0.41,0.61
0.42,0.407
0.43,0.61
0.44,0.475
0.45,0.475
0.46,0.61
0.47,0.475
0.48,0.61
0.49,0.475
0.5,0.543
0.51,0.61
0.52,0.543
0.53,0.678
0.54,0.475
0.55,0.61
0.56,0.61
0.57,0.475
0.58,0.61
0.59,0.543
0.6,0.746
0.61,1.424
0.62,3.12
0.63,5.222
0.64,6.782
0.65,9.156
0.66,8.817
0.67,5.426
0.68,6.104
0.69,12.275
0.7,13.564
0.71,8.071
0.72,7.664
0.73,14.785
0.74,16.684
0.75,11.326
0.76,10.376
0.77,17.43
0.78,20.142
0.79,14.649
0.8,14.242
0.81,21.363
0.82,24.212
0.83,19.396
0.84,18.311
0.85,25.5
0.86,28.823
0.87,24.551
0.88,23.126
0.89,29.773
0.9,33.571
0.91,29.298
0.92,27.67
0.93,33.842
0.94,38.182
0.95,34.656
0.96,32.418
0.97,38.589
0.98,43.337
0.99,40.149
1.0,37.64
1.01,43.133
1.02,48.966
1.03,46.321
1.04,43.472
1.05,48.898
1.06,55.341
1.07,53.645
1.08,49.915
1.09,55.07
1.1,61.987
1.11,59.885
1.12,57.036
1.13,62.733
1.14,69.786
1.15,68.091
1.16,64.971
1.17,70.939
1.18,78.467
1.19,77.111
1.2,73.923
1.21,80.027
1.22,87.962
1.23,86.199
1.24,83.757
1.25,90.132
1.26,97.66
1.27,96.236
1.28,93.862
1.29,100.78
1.3,107.969
1.31,106.341
1.32,104.849
1.33,111.563
1.34,118.277
1.35,116.243
1.36,115.429
1.37,122.957
1.38,128.722
1.39,126.551
1.4,126.484
1.41,134.351
1.42,139.098
1.43,136.114
1.44,137.809
1.45,146.287
1.46,150.288
1.47,146.558
1.48,149.949
1.49,159.58
1.5,160.461
1.51,156.256
1.52,161.953
1.53,170.905
1.54,170.024
1.55,167.718
1.56,174.5
1.57,181.146
1.58,179.315
1.59,179.383
1.6,186.843
1.61,192.065
1.62,189.013
1.63,190.844
1.64,199.593
1.65,196.202
1.66,199.864
1.67,198.033
1.68,197.219
1.69,199.457
1.7,197.762
1.71,196.134
1.72,195.049
1.73,193.896
