# PPM: 67

Time,Pulse
0.0,14016
0.04,13799
0.08,14019
0.12,13782
0.16,14018
0.2,13811
0.24,14035
0.28,13786
0.32,14118
0.36,13946
0.4,14145
0.44,13921
0.48,14006
0.52,13898
0.56,13974
0.6,13957
0.64,13908
0.68,13951
0.72,13856
0.76,13982
0.8,13804
0.84,14023
0.88,13813
0.92,14014
0.96,13802
1.0,14033
1.04,13795
1.08,14037
1.12,13845
1.16,14152
1.2,13912
1.24,14089
1.28,13848
1.32,14024
1.36,13915
1.4,13956
1.44,13948
1.48,13885
1.52,13963
1.56,13863
1.6,14011
1.64,13827
1.68,14030
1.72,13812
1.76,14037
1.8,13818
1.84,14040
1.88,13853
1.92,14141
1.96,13893
2.0,14092
2.04,13828
2.08,14052
2.12,13870
2.16,14030
2.2,13902
2.24,13955
2.28,13940
2.32,13893
2.36,13970
2.4,13861
2.44,14021
2.48,13825
2.52,14031
2.56,13800
2.6,14039
2.64,13849
2.68,14139
2.72,13885
2.76,14118
2.8,13846
2.84,14064
2.88,13863
2.92,14065
2.96,13854
3.0,14020
3.04,13867
3.08,13958
3.12,13927
3.16,13932
3.2,13966
3.24,13883
3.28,13965
3.32,13870
3.36,13989
3.4,13829
3.44,14091
3.48,13912
3.52,14107
3.56,13861
3.6,14056
3.64,13844
3.68,14088
3.72,13834
3.76,14065
3.8,13815
3.84,14029
3.88,13843
3.92,14009
3.96,13903
4.0,13964
4.04,13931
4.08,13905
4.12,13973
4.16,13873
4.2,14066
4.24,13930
4.28,14114
4.32,13882
4.36,14070
4.4,13842
4.44,14086
4.48,13836
4.52,14072
4.56,13809
4.6,14049
4.64,13826
4.68,14035
4.72,13852
4.76,13985
4.8,13899
4.84,13952
4.88,13933
4.92,13901
4.96,13955
5.0,13900
5.04,14096
5.08,13927
5.12,14095
5.16,13849
5.2,14072
5.24,13860
5.28,14074
5.32,13833
5.36,14053
5.4,13812
5.44,14061
5.48,13826
5.52,14050
5.56,13830
5.6,14007
5.64,13909
5.68,13937
5.72,13923
5.76,13911
5.8,13965
5.84,13877
5.88,14058
5.92,13934
5.96,14135
6.0,13906
6.04,14069
6.08,13857
6.12,14086
6.16,13842
6.2,14065
6.24,13821
6.28,14064
6.32,13823
6.36,14040
6.4,13844
6.44,14013
6.48,13866
6.52,13970
6.56,13932
6.6,13926
6.64,13963
6.68,13859
6.72,14028
6.76,13882
6.8,14118
6.84,13888
6.88,14094
6.92,13840
6.96,14099
7.0,13853
7.04,14078
7.08,13842
7.12,14058
7.16,13820
7.2,14031
7.24,13868
7.28,14004
7.32,13935
7.36,13916
7.4,13965
7.44,13891
7.48,14004
7.52,13838
7.56,14031
7.6,13867
7.64,14123
7.68,13907
7.72,14110
7.76,13847
7.8,14058
7.84,13858
7.88,14089
7.92,13848
7.96,14049
8.0,13846
8.04,14009
8.08,13876
8.12,13948
8.16,13943
8.2,13932
8.24,13974
8.28,13886
8.32,14015
8.36,13834
8.4,14022
8.44,13817
8.48,14082
8.52,13896
8.56,14121
8.6,13869
8.64,14080
8.68,13820
8.72,14062
8.76,13877
8.8,14027
8.84,13892
8.88,13956
8.92,13965
8.96,13901
9.0,14002
9.04,13849
9.08,14053
9.12,13839
9.16,14059
9.2,13833
9.24,14068
9.28,13818
9.32,14101
9.36,13904
9.4,14138
9.44,13873
9.48,14077
9.52,13865
9.56,14060
9.6,13900
9.64,13986
9.68,13941
9.72,13950
9.76,13984
9.8,13902
9.84,14006
9.88,13857
9.92,14048
9.96,13838
10.0,14046
10.04,13818
10.08,14065
10.12,13842
10.16,14113
10.2,13918
10.24,14147
10.28,13883
10.32,14088
10.36,13887
10.4,14054
10.44,13939
10.48,13947
10.52,13998
10.56,13882
10.6,14012
10.64,13836
10.68,14045
10.72,13835
10.76,14053
10.8,13811
10.84,14037
10.88,13808
10.92,14047
10.96,13812
11.0,14045
11.04,13894
11.08,14100
11.12,13953
11.16,14014
11.2,13935
11.24,13953
11.28,14015
11.32,13892
11.36,14032
11.4,13840
11.44,14028
11.48,13830
11.52,14045
11.56,13815
11.6,14045
11.64,13821
11.68,14042
11.72,13804
11.76,14033
11.8,13816
11.84,14052
11.88,13946
11.92,14031
11.96,13988
12.0,13936
12.04,13991
12.08,13893
12.12,14065
12.16,13858
12.2,14065
12.24,13829
12.28,14070
12.32,13819
12.36,14050
12.4,13822
12.44,14057
12.48,13821
12.52,14050
12.56,13827
12.6,14015
12.64,13940
12.68,14091
12.72,14053
12.76,13998
12.8,14012
12.84,13929
12.88,14051
12.92,13875
12.96,14063
13.0,13842
13.04,14059
13.08,13816
13.12,14056
13.16,13814
13.2,14052
13.24,13823
13.28,14030
13.32,13851
13.36,13989
13.4,13891
13.44,14031
13.48,14047
13.52,14024
13.56,14076
13.6,13875
13.64,14065
13.68,13868
13.72,14082
13.76,13849
13.8,14042
13.84,13803
13.88,14058
13.92,13823
13.96,14052
14.0,13812
14.04,14046
14.08,13844
14.12,14013
14.16,13857
14.2,13969
14.24,13949
14.28,14035
14.32,14063
14.36,13993
14.4,14054
14.44,13890
14.48,14085
14.52,13881
14.56,14068
14.6,13823
14.64,14046
14.68,13828
14.72,14060
14.76,13812
14.8,14049
14.84,13815
14.88,14033
14.92,13814
14.96,14012
15.0,13875
15.04,13993
15.08,13976
15.12,14070
15.16,14140
15.2,14019
15.24,14044
15.28,13893
15.32,14094
15.36,13877
15.4,14071
15.44,13807
15.48,14055
15.52,13832
15.56,14045
15.6,13815
15.64,14066
15.68,13825
15.72,14019
15.76,13812
15.8,14004
15.84,13866
15.88,13961
15.92,13922
15.96,14007
16.0,14086
16.04,14012
16.08,14111
16.12,13887
16.16,14097
16.2,13876
16.24,14072
16.28,13816
16.32,14034
16.36,13802
16.4,14047
16.44,13816
16.48,14046
16.52,13821
16.56,14005
16.6,13865
16.64,13976
16.68,13902
16.72,13923
16.76,13962
16.8,13914
16.84,14101
16.88,13941
16.92,14109
16.96,13866
17.0,14079
17.04,13859
17.08,14080
17.12,13843
17.16,14061
17.2,13821
17.24,14045
17.28,13857
17.32,13990
17.36,13878
17.4,13935
17.44,13948
17.48,13887
17.52,13969
17.56,13864
17.6,14032
17.64,13921
17.68,14157
17.72,13915
17.76,14103
17.8,13859
17.84,14090
17.88,13853
17.92,14073
17.96,13845
18.0,14049
18.04,13850
18.08,14007
18.12,13907
18.16,13925
18.2,13937
18.24,13893
18.28,13974
18.32,13866
18.36,13986
18.4,13851
18.44,14112
18.48,13919
18.52,14107
18.56,13852
18.6,14067
18.64,13849
18.68,14074
18.72,13826
18.76,14062
18.8,13848
18.84,14030
18.88,13873
18.92,13980
18.96,13900
19.0,13943
19.04,13956
19.08,13890
19.12,13991
19.16,13913
19.2,14130
19.24,13928
19.28,14106
19.32,13842
19.36,14075
19.4,13842
19.44,14069
19.48,13845
19.52,14047
19.56,13841
19.6,14029
19.64,13875
19.68,13980
19.72,13928
19.76,13925
19.8,13967
19.84,13901
19.88,14039
19.92,13949
19.96,14139
20.0,13885
