Pressure [mmHg],Time [s]
0.0,-0.2702702702702703
0.025,-0.2702702702702703
0.05,-0.33783783783783783
0.07500000000000001,-0.33783783783783783
0.1,-0.2702702702702703
0.125,-0.2702702702702703
0.15000000000000002,-0.2702702702702703
0.17500000000000002,-0.40540540540540543
0.2,-0.2702702702702703
0.225,0.33783783783783783
0.25,1.6216216216216217
0.275,3.0405405405405403
0.30000000000000004,4.527027027027027
0.325,6.081081081081081
0.35000000000000003,6.486486486486487
0.375,5.54054054054054
0.4,4.797297297297297
0.42500000000000004,4.324324324324325
0.45,4.054054054054054
0.47500000000000003,3.8513513513513513
0.5,3.7162162162162162
0.525,3.445945945945946
0.55,3.2432432432432434
0.5750000000000001,3.310810810810811
0.6000000000000001,4.797297297297297
0.625,7.5
0.65,10.608108108108109
0.675,13.716216216216216
0.7000000000000001,15.067567567567568
0.7250000000000001,13.445945945945946
0.75,12.297297297297296
0.775,11.486486486486486
0.8,11.013513513513514
0.8250000000000001,10.675675675675675
0.8500000000000001,10.405405405405405
0.875,10.135135135135135
0.9,9.797297297297296
0.925,9.662162162162161
0.9500000000000001,11.756756756756756
0.9750000000000001,15.743243243243244
1.0,20.60810810810811
1.0250000000000001,25.54054054054054
1.05,28.783783783783782
1.075,28.445945945945947
1.1,26.486486486486488
1.125,25.405405405405407
1.1500000000000001,24.66216216216216
1.175,24.12162162162162
1.2000000000000002,23.716216216216218
1.225,23.37837837837838
1.25,23.04054054054054
1.2750000000000001,22.635135135135137
1.3,22.364864864864863
1.3250000000000002,22.16216216216216
1.35,21.89189189189189
1.375,21.68918918918919
1.4000000000000001,22.22972972972973
1.425,27.5
1.4500000000000002,35.067567567567565
1.475,43.17567567567568
1.5,51.21621621621622
1.5250000000000001,55.067567567567565
1.55,53.108108108108105
1.5750000000000002,51.28378378378378
1.6,50.067567567567565
1.625,49.054054054054056
1.6500000000000001,48.310810810810814
1.675,47.7027027027027
1.7000000000000002,47.0945945945946
1.725,46.62162162162162
1.75,46.08108108108108
1.7750000000000001,45.608108108108105
1.8,45.270270270270274
1.8250000000000002,45.0
1.85,48.310810810810814
1.875,57.027027027027025
1.9000000000000001,67.9054054054054
1.925,79.25675675675676
1.9500000000000002,88.78378378378379
1.975,91.28378378378379
2.0,87.63513513513513
2.025,85.33783783783784
2.0500000000000003,83.78378378378379
2.075,82.56756756756756
2.1,81.48648648648648
2.125,81.01351351351352
2.15,81.41891891891892
2.1750000000000003,81.08108108108108
2.2,80.54054054054055
2.225,79.79729729729729
2.25,79.12162162162163
2.275,78.58108108108108
2.3000000000000003,78.64864864864865
2.325,87.43243243243244
2.35,100.06756756756756
2.375,113.71621621621621
2.4000000000000004,126.35135135135135
2.4250000000000003,132.43243243243242
2.45,129.59459459459458
2.475,126.95945945945945
2.5,124.93243243243244
2.5250000000000004,123.51351351351352
2.5500000000000003,122.22972972972973
2.575,121.08108108108108
2.6,120.06756756756756
2.625,119.32432432432432
2.6500000000000004,118.64864864864865
2.6750000000000003,117.9054054054054
2.7,117.16216216216216
2.725,116.48648648648648
2.75,116.41891891891892
2.7750000000000004,116.55405405405405
2.8000000000000003,116.6891891891892
2.825,115.87837837837837
2.85,124.45945945945945
2.875,139.93243243243242
2.9000000000000004,156.55405405405406
2.9250000000000003,171.8918918918919
2.95,180.27027027027026
2.975,178.24324324324326
3.0,175.2027027027027
3.0250000000000004,173.04054054054055
3.0500000000000003,171.21621621621622
3.075,169.72972972972974
3.1,168.3108108108108
3.125,167.22972972972974
3.1500000000000004,166.14864864864865
3.1750000000000003,165.13513513513513
3.2,164.1216216216216
3.225,163.3108108108108
3.25,162.5
3.2750000000000004,161.75675675675674
3.3000000000000003,161.01351351351352
3.325,160.47297297297297
3.35,160.13513513513513
3.375,167.16216216216216
3.4000000000000004,181.35135135135135
3.4250000000000003,198.9189189189189
3.45,215.06756756756758
3.475,220.8783783783784
3.5,220.8783783783784
3.5250000000000004,218.71621621621622
3.5500000000000003,216.01351351351352
3.575,214.93243243243242
3.6,213.64864864864865
3.625,212.36486486486487
3.6500000000000004,212.16216216216216
3.6750000000000003,210.74324324324326
3.7,209.86486486486487
3.725,209.1891891891892
3.75,208.5810810810811
3.7750000000000004,208.1081081081081
3.8000000000000003,207.22972972972974
3.825,206.6216216216216
3.85,206.0810810810811
3.875,205.6081081081081
3.9000000000000004,205.0
3.9250000000000003,204.52702702702703
3.95,204.25675675675674
3.975,203.51351351351352
4.0,203.24324324324326
4.025,202.77027027027026
4.05,202.22972972972974
4.075,201.75675675675674
4.1000000000000005,201.4189189189189
4.125,201.0810810810811
4.15,200.47297297297297
4.175,200.2027027027027
4.2,199.86486486486487
4.2250000000000005,199.3918918918919
4.25,198.98648648648648
4.275,198.64864864864865
4.3,198.24324324324326
4.325,197.90540540540542
4.3500000000000005,197.7027027027027
4.375,197.36486486486487
4.4,196.8918918918919
4.425,196.55405405405406
4.45,196.14864864864865
4.4750000000000005,195.8783783783784
4.5,195.47297297297297
4.525,195.33783783783784
4.55,195.06756756756758
4.575,194.72972972972974
4.6000000000000005,194.45945945945945
4.625,194.05405405405406
4.65,193.71621621621622
4.675,193.3108108108108
