Pressure [mmHg],Time [s]
0.0,0.4747371990505256
0.025,0.2034587995930824
0.05,0.2712783994574432
0.07500000000000001,0.4069175991861648
0.1,0.4747371990505256
0.125,0.2034587995930824
0.15000000000000002,0.339097999321804
0.17500000000000002,0.4069175991861648
0.2,0.2712783994574432
0.225,0.2712783994574432
0.25,0.4069175991861648
0.275,0.4747371990505256
0.30000000000000004,0.9494743981010512
0.325,2.2380467955239065
0.35000000000000003,1.4920311970159377
0.375,1.4242115971515767
0.4,1.0851135978297728
0.42500000000000004,1.0851135978297728
0.45,1.2207527975584944
0.47500000000000003,1.1529331976941335
0.5,0.9494743981010512
0.525,1.0851135978297728
0.55,1.1529331976941335
0.5750000000000001,0.9494743981010512
0.6000000000000001,0.8816547982366904
0.625,1.017293997965412
0.65,1.0851135978297728
0.675,0.8138351983723296
0.7000000000000001,0.9494743981010512
0.7250000000000001,1.017293997965412
0.75,0.9494743981010512
0.775,0.8138351983723296
0.8,0.8816547982366904
0.8250000000000001,1.017293997965412
0.8500000000000001,0.9494743981010512
0.875,0.7460155985079688
0.9,0.9494743981010512
0.925,1.017293997965412
0.9500000000000001,0.7460155985079688
0.9750000000000001,0.7460155985079688
1.0,0.8816547982366904
1.0250000000000001,0.8138351983723296
1.05,0.678195998643608
1.075,0.678195998643608
1.1,0.8816547982366904
1.125,0.8138351983723296
1.1500000000000001,0.5425567989148864
1.175,0.7460155985079688
1.2000000000000002,0.9494743981010512
1.225,0.8138351983723296
1.25,0.7460155985079688
1.2750000000000001,0.9494743981010512
1.3,0.9494743981010512
1.3250000000000002,0.6103763987792472
1.35,0.678195998643608
1.375,0.8816547982366904
1.4000000000000001,0.8138351983723296
1.425,0.5425567989148864
1.4500000000000002,0.5425567989148864
1.475,0.5425567989148864
1.5,0.4747371990505256
1.5250000000000001,0.4069175991861648
1.55,0.5425567989148864
1.5750000000000002,0.678195998643608
1.6,0.4069175991861648
1.625,0.339097999321804
1.6500000000000001,0.5425567989148864
1.675,0.5425567989148864
1.7000000000000002,0.4069175991861648
1.725,0.339097999321804
1.75,0.6103763987792472
1.7750000000000001,0.4747371990505256
1.8,0.339097999321804
1.8250000000000002,0.4069175991861648
1.85,0.6103763987792472
1.875,0.4747371990505256
1.9000000000000001,0.339097999321804
1.925,0.5425567989148864
1.9500000000000002,0.6103763987792472
1.975,0.4747371990505256
2.0,0.4747371990505256
2.025,0.5425567989148864
2.0500000000000003,0.5425567989148864
2.075,0.4747371990505256
2.1,0.6103763987792472
2.125,0.8138351983723296
2.15,0.678195998643608
2.1750000000000003,0.4747371990505256
2.2,0.5425567989148864
2.225,0.678195998643608
2.25,0.5425567989148864
2.275,0.4747371990505256
2.3000000000000003,0.6103763987792472
2.325,0.678195998643608
2.35,0.4747371990505256
2.375,0.4747371990505256
2.4000000000000004,0.6103763987792472
2.4250000000000003,0.5425567989148864
2.45,0.6103763987792472
2.475,1.017293997965412
2.5,1.2207527975584944
2.5250000000000004,0.9494743981010512
2.5500000000000003,0.678195998643608
2.575,1.0851135978297728
2.6,1.0851135978297728
2.625,0.339097999321804
2.6500000000000004,0.4747371990505256
2.6750000000000003,0.5425567989148864
2.7,0.5425567989148864
2.725,0.5425567989148864
2.75,0.7460155985079688
2.7750000000000004,1.2207527975584944
2.8000000000000003,1.7633095964733807
2.825,2.1702271956595456
2.85,2.5093251949813498
2.875,2.644964394710071
2.9000000000000004,2.712783994574432
2.9250000000000003,3.1875211936249577
2.95,3.730077992539844
2.975,4.136995591726008
3.0,4.543913190912174
3.0250000000000004,5.0186503899626995
3.0500000000000003,5.696846388606307
3.075,5.90030518819939
3.1,5.832485588335029
3.125,5.832485588335029
3.1500000000000004,5.90030518819939
3.1750000000000003,5.90030518819939
3.2,5.90030518819939
3.225,6.510681586978637
3.25,6.985418786029163
3.2750000000000004,7.256697185486606
3.3000000000000003,7.595795184808409
3.325,8.273991183452017
3.35,8.4774499830451
3.375,8.002712783994575
3.4000000000000004,7.867073584265853
3.4250000000000003,8.273991183452017
3.45,8.341810783316378
3.475,8.206171583587658
3.5,8.4774499830451
3.5250000000000004,9.155645981688709
3.5500000000000003,9.494743981010512
3.575,8.952187182095626
3.6,8.680908782638182
3.625,8.206171583587658
3.6500000000000004,7.3245167853509665
3.6750000000000003,6.103763987792472
3.7,6.2394031875211935
3.725,5.90030518819939
3.75,5.425567989148864
3.7750000000000004,5.0186503899626995
3.8000000000000003,5.289928789420142
3.825,5.289928789420142
3.85,5.222109189555781
3.875,5.222109189555781
3.9000000000000004,5.222109189555781
3.9250000000000003,5.0864699898270604
3.95,5.0186503899626995
3.975,5.0186503899626995
4.0,5.0186503899626995
4.025,4.950830790098339
4.05,4.815191590369617
4.075,4.747371990505256
4.1000000000000005,4.679552390640895
4.125,4.476093591047813
4.15,4.408273991183452
4.175,4.747371990505256
4.2,5.425567989148864
4.2250000000000005,5.425567989148864
4.25,5.222109189555781
4.275,4.815191590369617
