# SYS: 134
# DIA: 78
# PPM: 70

Time,Pressure
0.0,4.001356391997287
0.025,4.001356391997287
0.05,4.001356391997287
0.07500000000000001,4.001356391997287
0.1,4.001356391997287
0.125,4.340454391319091
0.15000000000000002,4.340454391319091
0.17500000000000002,4.340454391319091
0.2,4.340454391319091
0.225,4.340454391319091
0.25,3.9335367921329265
0.275,3.9335367921329265
0.30000000000000004,3.9335367921329265
0.325,3.9335367921329265
0.35000000000000003,3.9335367921329265
0.375,4.136995591726008
0.4,4.136995591726008
0.42500000000000004,4.136995591726008
0.45,4.136995591726008
0.47500000000000003,4.136995591726008
0.5,4.069175991861648
0.525,4.069175991861648
0.55,4.069175991861648
0.5750000000000001,4.069175991861648
0.6000000000000001,4.069175991861648
0.625,4.069175991861648
0.65,4.069175991861648
0.675,4.069175991861648
0.7000000000000001,4.069175991861648
0.7250000000000001,4.069175991861648
0.75,4.27263479145473
0.775,4.27263479145473
0.8,4.27263479145473
0.8250000000000001,4.27263479145473
0.8500000000000001,4.27263479145473
0.875,4.136995591726008
0.9,4.136995591726008
0.925,4.136995591726008
0.9500000000000001,4.136995591726008
0.9750000000000001,4.136995591726008
1.0,4.340454391319091
1.0250000000000001,4.340454391319091
1.05,4.340454391319091
1.075,4.340454391319091
1.1,4.340454391319091
1.125,4.27263479145473
1.1500000000000001,4.27263479145473
1.175,4.27263479145473
1.2000000000000002,4.27263479145473
1.225,4.27263479145473
1.25,4.136995591726008
1.2750000000000001,4.136995591726008
1.3,4.136995591726008
1.3250000000000002,4.136995591726008
1.35,4.136995591726008
1.375,4.340454391319091
1.4000000000000001,4.340454391319091
1.425,4.340454391319091
1.4500000000000002,4.340454391319091
1.475,4.340454391319091
1.5,4.069175991861648
1.5250000000000001,4.069175991861648
1.55,4.069175991861648
1.5750000000000002,4.069175991861648
1.6,4.069175991861648
1.625,4.27263479145473
1.6500000000000001,4.27263479145473
1.675,4.27263479145473
1.7000000000000002,4.27263479145473
1.725,4.27263479145473
1.75,4.136995591726008
1.7750000000000001,4.136995591726008
1.8,4.136995591726008
1.8250000000000002,4.136995591726008
1.85,4.136995591726008
1.875,4.136995591726008
1.9000000000000001,4.204815191590369
1.925,4.204815191590369
1.9500000000000002,4.204815191590369
1.975,4.204815191590369
2.0,4.204815191590369
2.025,4.340454391319091
2.0500000000000003,4.340454391319091
2.075,4.340454391319091
2.1,4.340454391319091
2.125,4.340454391319091
2.15,4.136995591726008
2.1750000000000003,4.136995591726008
