Pressure [mmHg],Time [s]
0.0,0.1356391997287216
0.025,0.4747371990505256
0.05,0.4747371990505256
0.07500000000000001,0.2712783994574432
0.1,0.339097999321804
0.125,0.4747371990505256
0.15000000000000002,0.4069175991861648
0.17500000000000002,0.2034587995930824
0.2,0.339097999321804
0.225,0.6103763987792472
0.25,0.339097999321804
0.275,0.339097999321804
0.30000000000000004,2.8484231943031535
0.325,1.4242115971515767
0.35000000000000003,1.0851135978297728
0.375,0.9494743981010512
0.4,1.0851135978297728
0.42500000000000004,1.017293997965412
0.45,0.7460155985079688
0.47500000000000003,0.8138351983723296
0.5,0.9494743981010512
0.525,0.8138351983723296
0.55,0.7460155985079688
0.5750000000000001,0.8138351983723296
0.6000000000000001,0.9494743981010512
0.625,0.8138351983723296
0.65,0.678195998643608
0.675,0.8138351983723296
0.7000000000000001,0.8816547982366904
0.7250000000000001,0.678195998643608
0.75,0.678195998643608
0.775,0.8138351983723296
0.8,0.8816547982366904
0.8250000000000001,0.6103763987792472
0.8500000000000001,0.678195998643608
0.875,0.8816547982366904
0.9,0.8816547982366904
0.925,0.6103763987792472
0.9500000000000001,0.678195998643608
0.9750000000000001,0.8816547982366904
1.0,0.7460155985079688
1.0250000000000001,0.6103763987792472
1.05,0.8138351983723296
1.075,0.9494743981010512
1.1,0.678195998643608
1.125,0.6103763987792472
1.1500000000000001,0.8816547982366904
1.175,1.017293997965412
1.2000000000000002,0.8138351983723296
1.225,0.7460155985079688
1.25,1.017293997965412
1.2750000000000001,0.9494743981010512
1.3,0.8138351983723296
1.3250000000000002,0.678195998643608
1.35,0.8138351983723296
1.375,0.7460155985079688
1.4000000000000001,0.678195998643608
1.425,0.9494743981010512
1.4500000000000002,1.1529331976941335
1.475,1.017293997965412
1.5,0.9494743981010512
1.5250000000000001,1.0851135978297728
1.55,1.1529331976941335
1.5750000000000002,0.8816547982366904
1.6,0.8816547982366904
1.625,0.9494743981010512
1.6500000000000001,0.8816547982366904
1.675,0.6103763987792472
1.7000000000000002,0.8138351983723296
1.725,0.8816547982366904
1.75,0.678195998643608
1.7750000000000001,0.5425567989148864
1.8,0.7460155985079688
1.8250000000000002,0.8816547982366904
1.85,0.678195998643608
1.875,0.6103763987792472
1.9000000000000001,0.8138351983723296
1.925,0.8816547982366904
1.9500000000000002,0.6103763987792472
1.975,0.6103763987792472
2.0,0.8816547982366904
2.025,0.8816547982366904
2.0500000000000003,0.678195998643608
2.075,0.8816547982366904
2.1,0.9494743981010512
2.125,0.8138351983723296
2.15,0.678195998643608
2.1750000000000003,0.9494743981010512
2.2,0.8138351983723296
2.225,0.5425567989148864
2.25,0.6103763987792472
2.275,0.8138351983723296
2.3000000000000003,0.8138351983723296
2.325,0.5425567989148864
2.35,0.678195998643608
2.375,0.8816547982366904
2.4000000000000004,0.678195998643608
2.4250000000000003,0.5425567989148864
2.45,0.7460155985079688
2.475,0.7460155985079688
2.5,0.678195998643608
2.5250000000000004,0.5425567989148864
2.5500000000000003,0.678195998643608
2.575,0.8138351983723296
2.6,0.5425567989148864
2.625,0.7460155985079688
2.6500000000000004,0.8138351983723296
2.6750000000000003,0.678195998643608
2.7,0.4069175991861648
2.725,0.678195998643608
2.75,0.8816547982366904
2.7750000000000004,0.678195998643608
2.8000000000000003,0.6103763987792472
2.825,0.678195998643608
2.85,0.7460155985079688
2.875,0.4069175991861648
2.9000000000000004,0.2712783994574432
2.9250000000000003,0.8138351983723296
2.95,0.6103763987792472
2.975,0.678195998643608
3.0,1.2885723974228551
3.0250000000000004,1.6276703967446593
3.0500000000000003,2.034587995930824
3.075,2.441505595116989
3.1,3.051881993896236
3.125,3.458799593082401
3.1500000000000004,3.5266191929467614
3.1750000000000003,3.6622583926754833
3.2,4.340454391319091
