Pressure [mmHg],Time [s]
0.0,-0.20270270270270271
0.025,-0.20270270270270271
0.05,-0.20270270270270271
0.07500000000000001,-0.20270270270270271
0.1,-0.20270270270270271
0.125,-0.20270270270270271
0.15000000000000002,-0.20270270270270271
0.17500000000000002,-0.20270270270270271
0.2,-0.2702702702702703
0.225,-0.20270270270270271
0.25,-0.20270270270270271
0.275,-0.20270270270270271
0.30000000000000004,-0.20270270270270271
0.325,-0.20270270270270271
0.35000000000000003,-0.20270270270270271
0.375,-0.20270270270270271
0.4,-0.2702702702702703
0.42500000000000004,-0.2702702702702703
0.45,-0.2702702702702703
0.47500000000000003,-0.20270270270270271
0.5,-0.20270270270270271
0.525,-0.20270270270270271
0.55,-0.2702702702702703
0.5750000000000001,-0.20270270270270271
0.6000000000000001,-0.20270270270270271
0.625,-0.20270270270270271
0.65,-0.2702702702702703
0.675,-0.20270270270270271
0.7000000000000001,-0.2702702702702703
0.7250000000000001,-0.20270270270270271
0.75,-0.20270270270270271
0.775,-0.2702702702702703
0.8,-0.2702702702702703
0.8250000000000001,-0.20270270270270271
0.8500000000000001,-0.20270270270270271
0.875,-0.20270270270270271
0.9,-0.20270270270270271
0.925,-0.2702702702702703
0.9500000000000001,-0.20270270270270271
0.9750000000000001,-0.20270270270270271
1.0,-0.20270270270270271
1.0250000000000001,-0.20270270270270271
1.05,-0.20270270270270271
1.075,-0.20270270270270271
1.1,-0.20270270270270271
1.125,-0.13513513513513514
1.1500000000000001,-0.20270270270270271
1.175,-0.20270270270270271
1.2000000000000002,-0.20270270270270271
1.225,-0.20270270270270271
1.25,-0.20270270270270271
1.2750000000000001,-0.20270270270270271
1.3,-0.20270270270270271
1.3250000000000002,-0.13513513513513514
1.35,-0.13513513513513514
1.375,-0.20270270270270271
1.4000000000000001,-0.20270270270270271
1.425,-0.13513513513513514
1.4500000000000002,-0.13513513513513514
1.475,-0.20270270270270271
1.5,-0.20270270270270271
1.5250000000000001,-0.20270270270270271
1.55,-0.20270270270270271
1.5750000000000002,-0.20270270270270271
1.6,-0.13513513513513514
1.625,-0.20270270270270271
1.6500000000000001,-0.20270270270270271
1.675,-0.20270270270270271
1.7000000000000002,-0.13513513513513514
1.725,-0.20270270270270271
1.75,-0.20270270270270271
1.7750000000000001,-0.20270270270270271
1.8,-0.13513513513513514
1.8250000000000002,-0.20270270270270271
1.85,-0.20270270270270271
1.875,-0.20270270270270271
1.9000000000000001,-0.20270270270270271
1.925,-0.20270270270270271
1.9500000000000002,-0.20270270270270271
1.975,-0.20270270270270271
2.0,-0.20270270270270271
2.025,-0.20270270270270271
2.0500000000000003,-0.20270270270270271
2.075,-0.20270270270270271
2.1,-0.20270270270270271
2.125,-0.20270270270270271
2.15,-0.20270270270270271
2.1750000000000003,-0.13513513513513514
2.2,-0.20270270270270271
2.225,-0.20270270270270271
2.25,-0.20270270270270271
2.275,-0.13513513513513514
2.3000000000000003,-0.13513513513513514
2.325,-0.20270270270270271
2.35,-0.20270270270270271
2.375,-0.20270270270270271
2.4000000000000004,-0.20270270270270271
2.4250000000000003,-0.13513513513513514
2.45,-0.20270270270270271
2.475,-0.20270270270270271
2.5,-0.20270270270270271
2.5250000000000004,-0.20270270270270271
2.5500000000000003,-0.20270270270270271
2.575,-0.20270270270270271
2.6,-0.13513513513513514
2.625,-0.13513513513513514
2.6500000000000004,-0.13513513513513514
2.6750000000000003,-0.13513513513513514
2.7,-0.13513513513513514
2.725,-0.13513513513513514
2.75,-0.13513513513513514
2.7750000000000004,-0.13513513513513514
2.8000000000000003,-0.13513513513513514
2.825,-0.13513513513513514
2.85,-0.13513513513513514
2.875,-0.06756756756756757
2.9000000000000004,-0.20270270270270271
2.9250000000000003,-0.13513513513513514
2.95,-0.06756756756756757
2.975,-0.13513513513513514
3.0,-0.20270270270270271
3.0250000000000004,-0.20270270270270271
3.0500000000000003,-0.20270270270270271
3.075,-0.2702702702702703
3.1,-0.2702702702702703
3.125,-0.13513513513513514
3.1500000000000004,-0.13513513513513514
3.1750000000000003,-0.06756756756756757
3.2,-0.06756756756756757
3.225,-0.13513513513513514
3.25,0.20270270270270271
3.2750000000000004,0.20270270270270271
3.3000000000000003,0.0
3.325,-0.13513513513513514
3.35,-0.13513513513513514
3.375,-0.06756756756756757
3.4000000000000004,-0.06756756756756757
3.4250000000000003,-0.20270270270270271
3.45,-0.2702702702702703
3.475,-0.2702702702702703
3.5,-0.2702702702702703
3.5250000000000004,-0.20270270270270271
3.5500000000000003,-0.20270270270270271
3.575,-0.20270270270270271
3.6,-0.06756756756756757
3.625,0.0
3.6500000000000004,0.06756756756756757
3.6750000000000003,0.06756756756756757
3.7,0.2702702702702703
3.725,0.20270270270270271
3.75,0.2702702702702703
3.7750000000000004,0.20270270270270271
3.8000000000000003,0.20270270270270271
3.825,0.2702702702702703
3.85,0.40540540540540543
3.875,0.5405405405405406
3.9000000000000004,0.6756756756756757
3.9250000000000003,0.8783783783783784
3.95,1.0810810810810811
3.975,1.2837837837837838
4.0,1.4189189189189189
4.025,1.4864864864864864
4.05,1.554054054054054
4.075,1.6891891891891893
4.1000000000000005,1.6891891891891893
4.125,1.7567567567567568
4.15,1.6216216216216217
4.175,1.554054054054054
4.2,1.4864864864864864
4.2250000000000005,1.4864864864864864
4.25,1.3513513513513513
4.275,1.2162162162162162
4.3,1.0810810810810811
4.325,1.2162162162162162
4.3500000000000005,1.4864864864864864
4.375,1.6216216216216217
4.4,1.8243243243243243
4.425,1.8243243243243243
4.45,1.8918918918918919
4.4750000000000005,1.8243243243243243
4.5,1.8243243243243243
4.525,1.4864864864864864
4.55,1.2837837837837838
4.575,1.4189189189189189
4.6000000000000005,1.6216216216216217
4.625,1.9594594594594594
4.65,2.0945945945945947
4.675,2.0945945945945947
4.7,1.9594594594594594
4.7250000000000005,1.8918918918918919
4.75,2.0945945945945947
4.775,2.2972972972972974
4.800000000000001,2.635135135135135
4.825,2.972972972972973
4.8500000000000005,2.9054054054054053
4.875,2.8378378378378377
4.9,2.635135135135135
4.925000000000001,2.4324324324324325
4.95,2.2972972972972974
4.9750000000000005,1.9594594594594594
5.0,1.6216216216216217
5.025,1.4189189189189189
5.050000000000001,1.4189189189189189
5.075,1.2837837837837838
5.1000000000000005,1.2837837837837838
5.125,1.554054054054054
5.15,1.6891891891891893
5.175000000000001,1.6891891891891893
5.2,1.6216216216216217
5.2250000000000005,1.554054054054054
5.25,1.3513513513513513
5.275,1.1486486486486487
5.300000000000001,0.8783783783783784
5.325,0.8783783783783784
5.3500000000000005,0.8108108108108109
5.375,0.6081081081081081
5.4,0.6756756756756757
5.425000000000001,0.7432432432432432
5.45,0.7432432432432432
5.4750000000000005,0.6756756756756757
5.5,0.6756756756756757
5.525,0.6756756756756757
5.550000000000001,0.6756756756756757
5.575,0.6756756756756757
5.6000000000000005,0.6756756756756757
5.625,0.6081081081081081
5.65,0.5405405405405406
5.675000000000001,0.47297297297297297
5.7,0.40540540540540543
5.7250000000000005,0.2702702702702703
5.75,0.2702702702702703
5.775,0.20270270270270271
5.800000000000001,0.20270270270270271
5.825,0.13513513513513514
5.8500000000000005,0.13513513513513514
5.875,0.06756756756756757
5.9,0.13513513513513514
5.925000000000001,0.13513513513513514
5.95,0.13513513513513514
5.9750000000000005,0.13513513513513514
6.0,0.13513513513513514
6.025,0.2702702702702703
6.050000000000001,0.33783783783783783
6.075,0.33783783783783783
6.1000000000000005,0.40540540540540543
6.125,0.47297297297297297
6.15,0.47297297297297297
6.175000000000001,0.47297297297297297
6.2,0.47297297297297297
6.2250000000000005,0.40540540540540543
6.25,0.47297297297297297
6.275,0.5405405405405406
6.300000000000001,0.8783783783783784
6.325,2.0945945945945947
6.3500000000000005,4.054054054054054
6.375,6.283783783783784
6.4,8.108108108108109
6.425000000000001,8.243243243243244
6.45,7.4324324324324325
6.4750000000000005,7.027027027027027
6.5,6.756756756756757
6.525,6.554054054054054
6.550000000000001,6.351351351351352
6.575,6.216216216216216
6.6000000000000005,6.081081081081081
6.625,7.4324324324324325
6.65,10.337837837837839
6.675000000000001,14.054054054054054
6.7,17.5
6.7250000000000005,18.243243243243242
6.75,16.756756756756758
6.775,16.013513513513512
6.800000000000001,15.608108108108109
6.825,15.337837837837839
6.8500000000000005,15.135135135135135
6.875,15.067567567567568
6.9,14.932432432432432
6.925000000000001,16.35135135135135
6.95,20.675675675675677
6.9750000000000005,25.945945945945947
7.0,31.013513513513512
7.025,33.58108108108108
7.050000000000001,31.41891891891892
7.075,30.06756756756757
7.1000000000000005,29.39189189189189
7.125,28.85135135135135
7.15,28.445945945945947
7.175000000000001,28.04054054054054
7.2,27.7027027027027
7.2250000000000005,28.513513513513512
7.25,34.5945945945946
7.275,42.027027027027025
7.300000000000001,49.86486486486486
7.325,54.729729729729726
7.3500000000000005,52.7027027027027
7.375,50.810810810810814
7.4,49.527027027027025
7.425000000000001,48.648648648648646
7.45,47.972972972972975
7.4750000000000005,47.36486486486486
7.5,46.891891891891895
7.525,46.41891891891892
7.550000000000001,51.554054054054056
7.575,61.21621621621622
7.6000000000000005,72.63513513513513
7.625,82.43243243243244
7.65,85.60810810810811
7.675000000000001,81.82432432432432
7.7,79.93243243243244
7.7250000000000005,78.44594594594595
7.75,77.36486486486487
7.775,76.35135135135135
7.800000000000001,75.54054054054055
7.825,74.86486486486487
7.8500000000000005,75.06756756756756
7.875,85.4054054054054
7.9,98.91891891891892
7.925000000000001,111.21621621621621
7.95,116.62162162162163
7.9750000000000005,112.83783783783784
8.0,110.33783783783784
8.025,108.3108108108108
8.05,107.02702702702703
8.075000000000001,105.8108108108108
8.1,104.86486486486487
8.125,103.98648648648648
8.15,103.17567567567568
8.175,111.55405405405405
8.200000000000001,126.21621621621621
8.225,140.54054054054055
8.25,149.32432432432432
8.275,147.22972972972974
8.3,144.66216216216216
8.325000000000001,142.83783783783784
8.35,141.35135135135135
8.375,140.13513513513513
8.4,138.78378378378378
8.425,137.7027027027027
8.450000000000001,136.8918918918919
8.475,136.55405405405406
8.5,150.33783783783784
8.525,167.5
8.55,181.82432432432432
8.575000000000001,185.06756756756758
8.6,181.4189189189189
8.625,178.98648648648648
8.65,177.22972972972974
8.675,175.74324324324326
8.700000000000001,174.52702702702703
8.725,173.17567567567568
8.75,172.5
8.775,171.55405405405406
8.8,172.5
8.825000000000001,187.63513513513513
8.85,204.93243243243242
8.875,218.44594594594594
8.9,215.74324324324326
8.925,213.9189189189189
8.950000000000001,212.22972972972974
8.975,210.67567567567568
9.0,209.1891891891892
9.025,208.17567567567568
9.05,207.2972972972973
9.075000000000001,207.09459459459458
9.1,206.6891891891892
9.125,205.27027027027026
9.15,203.51351351351352
9.175,201.75675675675674
9.200000000000001,199.52702702702703
9.225,197.36486486486487
9.25,195.33783783783784
9.275,193.3783783783784
9.3,191.55405405405406
9.325000000000001,189.59459459459458
9.35,187.7027027027027
9.375,185.8783783783784
9.4,184.1891891891892
9.425,182.2972972972973
9.450000000000001,180.74324324324326
9.475,179.1891891891892
9.5,177.56756756756758
9.525,176.21621621621622
9.55,174.7972972972973
9.575000000000001,173.3108108108108
9.600000000000001,171.55405405405406
9.625,170.13513513513513
9.65,168.64864864864865
9.675,167.16216216216216
9.700000000000001,165.8108108108108
9.725000000000001,164.3918918918919
9.75,163.04054054054055
9.775,161.6891891891892
