Tiempo (segundos),Presión (mmHg)
0.0,1.2837837837837838
0.1,1.0810810810810811
0.2,1.2162162162162162
0.30000000000000004,1.1486486486486487
0.4,1.2162162162162162
0.5,1.2837837837837838
0.6000000000000001,1.0810810810810811
0.7000000000000001,1.2837837837837838
0.8,1.1486486486486487
0.9,1.2162162162162162
1.0,1.2162162162162162
1.1,1.2162162162162162
1.2000000000000002,1.2837837837837838
1.3,1.2162162162162162
1.4000000000000001,1.3513513513513513
1.5,1.2162162162162162
1.6,1.2162162162162162
1.7000000000000002,1.2837837837837838
1.8,1.1486486486486487
1.9000000000000001,1.2162162162162162
2.0,1.1486486486486487
2.1,1.2162162162162162
2.2,1.0810810810810811
2.3000000000000003,1.0810810810810811
2.4000000000000004,1.1486486486486487
2.5,1.0810810810810811
2.6,1.2162162162162162
2.7,1.0135135135135136
2.8000000000000003,1.2162162162162162
2.9000000000000004,1.1486486486486487
3.0,1.1486486486486487
3.1,1.2162162162162162
3.2,1.0135135135135136
3.3000000000000003,1.1486486486486487
3.4000000000000004,1.1486486486486487
3.5,1.1486486486486487
3.6,1.1486486486486487
3.7,1.0810810810810811
3.8000000000000003,1.2162162162162162
3.9000000000000004,2.2972972972972974
4.0,8.04054054054054
4.1000000000000005,8.175675675675675
4.2,7.094594594594595
4.3,9.932432432432432
4.4,20.54054054054054
4.5,17.364864864864863
4.6000000000000005,16.08108108108108
4.7,34.932432432432435
4.800000000000001,37.972972972972975
4.9,35.608108108108105
5.0,34.391891891891895
5.1000000000000005,43.37837837837838
5.2,59.86486486486486
5.300000000000001,56.41891891891892
5.4,54.5945945945946
5.5,53.37837837837838
5.6000000000000005,55.33783783783784
5.7,82.36486486486487
5.800000000000001,85.54054054054055
5.9,82.77027027027027
6.0,80.74324324324324
6.1000000000000005,79.39189189189189
6.2,78.24324324324324
6.300000000000001,104.79729729729729
6.4,117.43243243243244
6.5,113.44594594594595
6.6000000000000005,111.08108108108108
6.7,109.39189189189189
6.800000000000001,107.83783783783784
6.9,132.5
7.0,145.6081081081081
7.1000000000000005,142.02702702702703
7.2,139.32432432432432
7.300000000000001,137.5
7.4,136.01351351351352
7.5,140.74324324324326
7.6000000000000005,165.06756756756758
7.7,163.98648648648648
7.800000000000001,161.55405405405406
7.9,159.66216216216216
8.0,158.04054054054055
8.1,156.8918918918919
8.200000000000001,163.9189189189189
8.3,188.78378378378378
8.4,188.17567567567568
8.5,185.8783783783784
8.6,183.78378378378378
8.700000000000001,182.2972972972973
8.8,180.94594594594594
8.9,192.7027027027027
9.0,209.45945945945945
9.1,206.35135135135135
9.200000000000001,204.3918918918919
9.3,202.83783783783784
9.4,201.48648648648648
9.5,200.33783783783784
9.600000000000001,219.3918918918919
9.700000000000001,228.51351351351352
9.8,226.0810810810811
9.9,224.32432432432432
10.0,222.77027027027026
10.100000000000001,221.28378378378378
10.200000000000001,220.8108108108108
10.3,243.64864864864865
10.4,244.93243243243242
10.5,242.83783783783784
10.600000000000001,241.28378378378378
10.700000000000001,240.13513513513513
10.8,238.78378378378378
10.9,244.3918918918919
11.0,263.7162162162162
11.100000000000001,262.43243243243245
11.200000000000001,260.5405405405405
11.3,258.85135135135135
11.4,257.77027027027026
11.5,256.4864864864865
11.600000000000001,256.8243243243243
11.700000000000001,279.52702702702703
11.8,281.14864864864865
11.9,279.3918918918919
12.0,277.7027027027027
12.100000000000001,276.6216216216216
12.200000000000001,275.3378378378378
12.3,274.52702702702703
12.4,273.64864864864865
12.5,272.7027027027027
12.600000000000001,272.0945945945946
12.700000000000001,284.93243243243245
12.8,293.1081081081081
12.9,291.55405405405406
13.0,290.27027027027026
13.100000000000001,289.2567567567568
13.200000000000001,288.2432432432432
13.3,287.56756756756755
13.4,286.6216216216216
13.5,285.94594594594594
13.600000000000001,285.47297297297297
13.700000000000001,284.72972972972974
13.8,284.18918918918916
13.9,283.5135135135135
14.0,283.1081081081081
14.100000000000001,282.5
14.200000000000001,282.2972972972973
14.3,281.8243243243243
14.4,281.35135135135135
14.5,281.0135135135135
14.600000000000001,280.47297297297297
14.700000000000001,280.27027027027026
14.8,279.52702702702703
14.9,279.4594594594595
15.0,279.18918918918916
15.100000000000001,278.7162162162162
15.200000000000001,278.64864864864865
15.3,278.0405405405405
15.4,278.1756756756757
15.5,277.77027027027026
15.600000000000001,277.5
15.700000000000001,277.36486486486484
15.8,276.9594594594595
15.9,276.8243243243243
16.0,276.4864864864865
16.1,276.14864864864865
16.2,276.14864864864865
16.3,275.8783783783784
16.400000000000002,275.47297297297297
16.5,275.3378378378378
16.6,275.3378378378378
16.7,275.0
16.8,275.0
16.900000000000002,273.7162162162162
17.0,274.3243243243243
17.1,274.2567567567568
17.2,274.1216216216216
17.3,274.05405405405406
17.400000000000002,273.7837837837838
17.5,273.5810810810811
17.6,273.3783783783784
17.7,273.0405405405405
17.8,273.2432432432432
17.900000000000002,272.7027027027027
18.0,272.8378378378378
18.1,272.7027027027027
18.2,272.36486486486484
18.3,272.36486486486484
18.400000000000002,272.02702702702703
18.5,272.0945945945946
18.6,272.02702702702703
18.7,271.7567567567568
18.8,271.2162162162162
18.900000000000002,271.2837837837838
19.0,271.4189189189189
19.1,271.14864864864865
19.200000000000003,271.0135135135135
19.3,270.8783783783784
19.400000000000002,270.6756756756757
19.5,270.6756756756757
19.6,270.4054054054054
19.700000000000003,270.3378378378378
19.8,270.2027027027027
19.900000000000002,270.13513513513516
20.0,270.0
20.1,269.93243243243245
20.200000000000003,269.7972972972973
20.3,269.5945945945946
20.400000000000002,269.6621621621622
20.5,269.3918918918919
20.6,269.2567567567568
20.700000000000003,269.18918918918916
20.8,268.9189189189189
20.900000000000002,269.1216216216216
21.0,268.9189189189189
21.1,268.7837837837838
21.200000000000003,268.5810810810811
21.3,268.5135135135135
21.400000000000002,268.5135135135135
21.5,268.31081081081084
21.6,268.1081081081081
21.700000000000003,268.0405405405405
21.8,267.97297297297297
21.900000000000002,267.9054054054054
22.0,267.7027027027027
22.1,267.7027027027027
22.200000000000003,267.56756756756755
22.3,267.2972972972973
22.400000000000002,267.36486486486484
22.5,267.1621621621622
22.6,267.2972972972973
22.700000000000003,267.02702702702703
22.8,266.9594594594595
22.900000000000002,266.8243243243243
23.0,266.8243243243243
23.1,266.55405405405406
23.200000000000003,266.4864864864865
23.3,266.55405405405406
23.400000000000002,266.35135135135135
23.5,266.35135135135135
23.6,266.14864864864865
23.700000000000003,266.0135135135135
23.8,266.0135135135135
23.900000000000002,265.8783783783784
24.0,265.81081081081084
24.1,265.5405405405405
24.200000000000003,265.5405405405405
24.3,265.5405405405405
24.400000000000002,265.5405405405405
24.5,265.2027027027027
24.6,265.06756756756755
24.700000000000003,264.93243243243245
24.8,264.5945945945946
24.900000000000002,264.6621621621622
25.0,264.2567567567568
25.1,263.9864864864865
25.200000000000003,263.64864864864865
25.3,263.1081081081081
25.400000000000002,262.8378378378378
25.5,262.1621621621622
25.6,261.4189189189189
25.700000000000003,260.4054054054054
25.8,259.3243243243243
25.900000000000002,257.02702702702703
26.0,254.93243243243242
26.1,253.17567567567568
26.200000000000003,251.6891891891892
26.3,250.54054054054055
26.400000000000002,249.59459459459458
26.5,248.78378378378378
26.6,248.04054054054055
26.700000000000003,247.43243243243242
26.8,247.22972972972974
26.900000000000002,246.75675675675674
27.0,246.21621621621622
27.1,245.74324324324326
27.200000000000003,245.06756756756758
27.3,244.3918918918919
27.400000000000002,243.78378378378378
27.5,243.3783783783784
27.6,242.2972972972973
27.700000000000003,241.14864864864865
27.8,239.86486486486487
27.900000000000002,238.3108108108108
28.0,236.6216216216216
28.1,234.66216216216216
28.200000000000003,233.04054054054055
28.3,231.21621621621622
28.400000000000002,229.59459459459458
28.5,228.04054054054055
28.6,226.35135135135135
28.700000000000003,224.93243243243242
28.8,223.3108108108108
28.900000000000002,221.95945945945945
29.0,220.40540540540542
29.1,219.05405405405406
29.200000000000003,217.56756756756758
29.3,215.8783783783784
29.400000000000002,214.59459459459458
29.5,212.97297297297297
29.6,211.4189189189189
29.700000000000003,210.13513513513513
29.8,208.51351351351352
29.900000000000002,207.22972972972974
30.0,205.67567567567568
30.1,204.3918918918919
30.200000000000003,202.5
30.3,200.8783783783784
30.400000000000002,199.25675675675674
30.5,197.83783783783784
30.6,196.21621621621622
30.700000000000003,194.66216216216216
30.8,193.24324324324326
30.900000000000002,191.6216216216216
31.0,190.2027027027027
31.1,188.71621621621622
31.200000000000003,187.16216216216216
31.3,185.74324324324326
31.400000000000002,184.05405405405406
31.5,182.77027027027026
31.6,181.14864864864865
31.700000000000003,179.7972972972973
31.8,178.3783783783784
31.900000000000002,176.82432432432432
32.0,175.47297297297297
32.1,173.85135135135135
32.2,172.36486486486487
32.300000000000004,170.33783783783784
32.4,168.71621621621622
32.5,167.09459459459458
32.6,165.33783783783784
32.7,163.78378378378378
32.800000000000004,162.16216216216216
32.9,161.28378378378378
33.0,159.72972972972974
33.1,157.7027027027027
33.2,156.14864864864865
33.300000000000004,154.66216216216216
33.4,153.51351351351352
33.5,154.59459459459458
33.6,152.02702702702703
33.7,149.3918918918919
33.800000000000004,147.90540540540542
33.9,146.6891891891892
34.0,145.2027027027027
34.1,144.32432432432432
34.2,145.13513513513513
34.300000000000004,142.7027027027027
34.4,140.54054054054055
34.5,139.32432432432432
34.6,138.24324324324326
34.7,137.09459459459458
34.800000000000004,138.1081081081081
34.9,137.09459459459458
35.0,134.1891891891892
35.1,132.90540540540542
35.2,131.82432432432432
