Tiempo (segundos),Presión (mmHg)
0.0,0.06756756756756757
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,-0.06756756756756757
0.5,0.06756756756756757
0.6000000000000001,0.0
0.7000000000000001,0.0
0.8,0.0
0.9,0.0
1.0,0.06756756756756757
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4000000000000001,0.06756756756756757
1.5,0.06756756756756757
1.6,-0.06756756756756757
1.7000000000000002,0.06756756756756757
1.8,-0.06756756756756757
1.9000000000000001,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3000000000000003,-0.06756756756756757
2.4000000000000004,0.06756756756756757
2.5,-0.06756756756756757
2.6,0.0
2.7,0.06756756756756757
2.8000000000000003,0.0
2.9000000000000004,0.0
3.0,0.0
3.1,0.0
3.2,-0.06756756756756757
3.3000000000000003,0.0
3.4000000000000004,0.06756756756756757
3.5,0.0
3.6,0.06756756756756757
3.7,0.0
3.8000000000000003,0.06756756756756757
3.9000000000000004,0.0
4.0,0.0
4.1000000000000005,0.06756756756756757
4.2,0.0
4.3,0.06756756756756757
4.4,0.0
4.5,0.06756756756756757
4.6000000000000005,0.0
4.7,0.06756756756756757
4.800000000000001,0.06756756756756757
4.9,0.0
5.0,0.06756756756756757
5.1000000000000005,0.0
5.2,0.06756756756756757
5.300000000000001,0.0
5.4,0.06756756756756757
5.5,0.06756756756756757
5.6000000000000005,0.0
5.7,0.06756756756756757
5.800000000000001,0.06756756756756757
5.9,0.06756756756756757
6.0,0.06756756756756757
6.1000000000000005,0.0
6.2,0.06756756756756757
6.300000000000001,0.0
6.4,0.06756756756756757
6.5,0.06756756756756757
6.6000000000000005,0.06756756756756757
6.7,0.13513513513513514
6.800000000000001,0.06756756756756757
6.9,0.06756756756756757
7.0,0.06756756756756757
7.1000000000000005,0.13513513513513514
7.2,0.06756756756756757
7.300000000000001,0.06756756756756757
7.4,0.13513513513513514
7.5,0.0
7.6000000000000005,0.13513513513513514
7.7,0.06756756756756757
7.800000000000001,0.06756756756756757
7.9,0.06756756756756757
8.0,0.2702702702702703
8.1,0.8783783783783784
8.200000000000001,0.8108108108108109
8.3,0.6756756756756757
8.4,0.6081081081081081
8.5,1.2837837837837838
8.6,2.1621621621621623
8.700000000000001,1.6891891891891893
8.8,1.554054054054054
8.9,1.7567567567567568
9.0,3.445945945945946
9.1,2.7027027027027026
9.200000000000001,2.5
9.3,3.581081081081081
9.4,5.54054054054054
9.5,4.527027027027027
9.600000000000001,4.054054054054054
9.700000000000001,6.351351351351352
9.8,9.391891891891891
9.9,7.702702702702703
10.0,7.162162162162162
10.100000000000001,6.6891891891891895
10.200000000000001,9.18918918918919
10.3,21.14864864864865
10.4,20.54054054054054
10.5,17.094594594594593
10.600000000000001,15.135135135135135
10.700000000000001,13.85135135135135
10.8,14.256756756756756
10.9,32.027027027027025
11.0,40.608108108108105
11.100000000000001,33.78378378378378
11.200000000000001,31.35135135135135
11.3,30.2027027027027
11.4,29.594594594594593
11.5,35.74324324324324
11.600000000000001,63.986486486486484
11.700000000000001,66.48648648648648
11.8,63.513513513513516
11.9,61.82432432432432
12.0,60.54054054054054
12.100000000000001,59.5945945945946
12.200000000000001,63.445945945945944
12.3,89.12162162162163
12.4,98.51351351351352
12.5,95.13513513513513
12.600000000000001,93.17567567567568
12.700000000000001,91.62162162162163
12.8,90.4054054054054
12.9,89.32432432432432
13.0,116.75675675675676
13.100000000000001,131.28378378378378
13.200000000000001,127.22972972972973
13.3,125.06756756756756
13.4,123.24324324324324
13.5,122.16216216216216
13.600000000000001,149.32432432432432
13.700000000000001,156.21621621621622
13.8,153.17567567567568
13.9,151.01351351351352
14.0,149.32432432432432
14.100000000000001,147.97297297297297
14.200000000000001,161.8918918918919
14.3,182.16216216216216
14.4,180.67567567567568
14.5,178.24324324324326
14.600000000000001,176.4189189189189
14.700000000000001,174.7972972972973
14.8,173.44594594594594
14.9,194.1216216216216
15.0,207.2972972972973
15.100000000000001,204.1891891891892
15.200000000000001,202.16216216216216
15.3,200.27027027027026
15.4,199.05405405405406
15.5,197.7027027027027
15.600000000000001,214.05405405405406
15.700000000000001,229.05405405405406
15.8,226.4189189189189
15.9,224.32432432432432
16.0,222.7027027027027
16.1,221.28378378378378
16.2,220.2027027027027
16.3,219.25675675675674
16.400000000000002,218.3108108108108
16.5,217.2972972972973
16.6,216.75675675675674
16.7,216.0810810810811
16.8,215.47297297297297
16.900000000000002,214.7972972972973
17.0,215.8108108108108
17.1,213.5810810810811
17.2,213.24324324324326
17.3,212.97297297297297
17.400000000000002,212.2972972972973
17.5,211.95945945945945
17.6,211.6216216216216
17.7,211.28378378378378
17.8,210.8783783783784
17.900000000000002,210.47297297297297
18.0,210.2027027027027
18.1,209.66216216216216
18.2,209.32432432432432
18.3,209.1216216216216
18.400000000000002,208.85135135135135
18.5,208.5810810810811
18.6,208.3108108108108
18.7,208.1081081081081
18.8,207.7027027027027
18.900000000000002,207.36486486486487
19.0,207.16216216216216
19.1,207.09459459459458
19.200000000000003,206.95945945945945
19.3,206.55405405405406
19.400000000000002,206.4189189189189
19.5,206.21621621621622
19.6,206.14864864864865
19.700000000000003,205.8783783783784
19.8,205.74324324324326
19.900000000000002,205.67567567567568
20.0,205.27027027027026
20.1,205.13513513513513
20.200000000000003,205.2027027027027
20.3,204.7972972972973
20.400000000000002,204.72972972972974
20.5,204.52702702702703
20.6,204.45945945945945
20.700000000000003,204.25675675675674
20.8,204.1216216216216
20.900000000000002,203.98648648648648
21.0,203.71621621621622
21.1,203.71621621621622
21.200000000000003,203.51351351351352
21.3,203.44594594594594
21.400000000000002,203.3108108108108
21.5,203.17567567567568
21.6,203.04054054054055
21.700000000000003,202.56756756756758
21.8,202.77027027027026
21.900000000000002,202.56756756756758
22.0,202.5
22.1,202.36486486486487
22.200000000000003,202.22972972972974
22.3,202.16216216216216
22.400000000000002,201.95945945945945
22.5,201.82432432432432
22.6,201.82432432432432
22.700000000000003,201.6216216216216
22.8,201.55405405405406
22.900000000000002,201.48648648648648
23.0,201.14864864864865
23.1,201.01351351351352
23.200000000000003,201.0810810810811
23.3,201.01351351351352
23.400000000000002,200.8783783783784
23.5,200.74324324324326
23.6,200.6081081081081
23.700000000000003,200.6081081081081
23.8,200.33783783783784
23.900000000000002,200.33783783783784
24.0,200.27027027027026
24.1,200.2027027027027
24.200000000000003,200.06756756756758
24.3,199.93243243243242
24.400000000000002,200.0
24.5,199.72972972972974
24.6,199.66216216216216
24.700000000000003,199.59459459459458
24.8,199.45945945945945
24.900000000000002,199.3918918918919
25.0,199.05405405405406
25.1,199.25675675675674
25.200000000000003,199.32432432432432
25.3,198.98648648648648
25.400000000000002,198.9189189189189
25.5,198.85135135135135
25.6,198.78378378378378
25.700000000000003,198.71621621621622
25.8,198.64864864864865
25.900000000000002,198.51351351351352
26.0,198.3108108108108
26.1,198.3108108108108
26.200000000000003,198.17567567567568
26.3,198.17567567567568
26.400000000000002,197.97297297297297
26.5,197.90540540540542
26.6,197.77027027027026
26.700000000000003,197.83783783783784
26.8,197.77027027027026
26.900000000000002,197.63513513513513
27.0,197.63513513513513
27.1,197.56756756756758
27.200000000000003,197.2972972972973
27.3,197.36486486486487
27.400000000000002,197.22972972972974
27.5,197.22972972972974
27.6,197.09459459459458
27.700000000000003,197.02702702702703
27.8,196.95945945945945
27.900000000000002,196.8918918918919
28.0,196.82432432432432
28.1,196.48648648648648
28.200000000000003,196.6216216216216
28.3,196.6216216216216
28.400000000000002,196.55405405405406
28.5,196.48648648648648
28.6,196.4189189189189
28.700000000000003,196.28378378378378
28.8,196.21621621621622
28.900000000000002,196.01351351351352
29.0,195.8783783783784
29.1,195.67567567567568
29.200000000000003,194.52702702702703
29.3,190.74324324324326
29.400000000000002,186.48648648648648
29.5,182.83783783783784
29.6,179.59459459459458
29.700000000000003,176.6216216216216
29.8,173.64864864864865
29.900000000000002,171.01351351351352
30.0,168.44594594594594
30.1,166.0810810810811
30.200000000000003,163.64864864864865
30.3,161.55405405405406
30.400000000000002,159.32432432432432
30.5,157.43243243243242
30.6,155.47297297297297
30.700000000000003,153.5810810810811
30.8,151.75675675675674
30.900000000000002,150.06756756756758
31.0,148.24324324324326
31.1,146.6216216216216
31.200000000000003,144.86486486486487
31.3,143.1081081081081
31.400000000000002,141.35135135135135
31.5,139.72972972972974
31.6,137.97297297297297
31.700000000000003,136.21621621621622
31.8,134.52702702702703
31.900000000000002,132.77027027027026
32.0,131.0810810810811
32.1,129.45945945945945
32.2,127.83783783783784
32.300000000000004,126.28378378378379
32.4,124.5945945945946
32.5,122.97297297297297
32.6,121.28378378378379
32.7,119.5945945945946
32.800000000000004,117.9054054054054
32.9,116.14864864864865
33.0,114.32432432432432
33.1,112.43243243243244
33.2,110.60810810810811
33.300000000000004,108.85135135135135
33.4,107.0945945945946
33.5,105.27027027027027
33.6,103.64864864864865
33.7,101.82432432432432
33.800000000000004,100.27027027027027
33.9,98.64864864864865
34.0,96.95945945945945
34.1,95.4054054054054
34.2,93.85135135135135
34.300000000000004,92.36486486486487
34.4,90.94594594594595
34.5,89.39189189189189
34.6,87.9054054054054
34.7,86.35135135135135
34.800000000000004,84.86486486486487
34.9,83.37837837837837
35.0,81.89189189189189
35.1,80.4054054054054
35.2,78.85135135135135
35.300000000000004,77.5
35.4,76.08108108108108
35.5,74.72972972972973
35.6,73.24324324324324
35.7,71.89189189189189
35.800000000000004,70.60810810810811
35.9,69.1891891891892
36.0,67.9054054054054
36.1,66.48648648648648
36.2,65.06756756756756
36.300000000000004,63.71621621621622
36.4,62.432432432432435
36.5,61.013513513513516
36.6,59.66216216216216
36.7,58.310810810810814
36.800000000000004,56.95945945945946
36.9,55.74324324324324
37.0,54.45945945945946
37.1,53.17567567567568
37.2,52.027027027027025
37.300000000000004,50.810810810810814
37.4,49.729729729729726
37.5,48.58108108108108
37.6,47.972972972972975
37.7,47.567567567567565
37.800000000000004,47.027027027027025
37.9,47.16216216216216
38.0,47.63513513513514
38.1,48.108108108108105
38.2,48.37837837837838
38.300000000000004,48.71621621621622
38.400000000000006,48.986486486486484
38.5,48.986486486486484
38.6,47.972972972972975
38.7,46.62162162162162
38.800000000000004,45.270270270270274
38.900000000000006,43.71621621621622
